Trial	x	y	RT
1	-166	94	2255
2	80	0	1409
3	-144	4	2055
4	44	56	2636
5	-160	52	1824
6	67	48	1973
7	-1	0	1027
8	-71	166	2752
9	-34	1	1575
10	122	-3	1077
11	-147	9	1558
12	-142	45	1907
13	-1	1	2007
14	-5	-183	1426
15	-145	7	2388
16	-61	1	2139
17	154	3	1956
18	-1	0	763
19	-88	0	2453
20	-95	89	2072
21	0	0	1740
22	-156	154	2686
23	-188	200	2056
24	-1	0	1161
25	0	0	1011
26	-96	5	1575
27	4	-53	1791
28	-4	4	1293
29	-139	48	2106
30	-90	75	1973
31	2	-6	1526
32	0	0	1608
33	-145	188	1028
34	88	-8	2072
35	93	-6	1376
36	65	-46	2918
37	-44	46	2006
38	-8	-88	1078
39	-109	-4	2322
40	-72	95	2570
41	1	53	1244
42	1	148	2105
43	-100	146	2437
44	0	-124	879
45	-142	158	1940
46	3	59	2189
47	-200	142	1708
48	-39	147	1841
49	-141	153	1674
50	-8	46	2122
51	-167	-8	1658
52	-158	136	1758
53	0	0	829
54	147	41	1774
55	0	0	1077
56	-92	-2	1824
57	-4	-116	3465
58	100	-3	1989
59	0	0	1342
60	0	0	1243
61	-3	-171	1724
62	-187	186	1359
63	15	-189	1045
64	-7	51	1277
65	9	-80	2056
66	-192	203	1309
67	6	-61	2387
68	57	-156	2106
69	69	0	945
70	-142	160	1509
71	-189	193	1840
72	61	-11	1161
73	-193	188	1658
74	73	-14	1094
75	-195	184	1625
76	-136	140	2388
77	-5	-86	1044
78	-108	82	2122
79	2	-108	1890
80	-166	193	1625
