Trial	x	y	RT
1	-111	144	2371
2	2	-49	1442
3	-98	145	1658
4	98	-47	1907
5	-60	2	2255
6	-1	-151	2122
7	4	-149	1442
8	-50	53	2421
9	-52	44	1260
10	0	-43	2022
11	8	-50	1940
12	-49	103	1857
13	-1	48	2785
14	9	-156	1840
15	-49	46	1972
16	-92	45	1359
17	56	53	1475
18	4	2	1575
19	0	0	879
20	-55	51	2172
21	0	0	680
22	-107	145	1360
23	-92	91	2106
24	15	-154	1443
25	-3	-104	2338
26	-9	6	2387
27	51	52	1211
28	0	-53	1177
29	-42	52	2255
30	-85	91	1342
31	1	-48	1575
32	2	-45	2255
33	-91	91	2404
34	61	47	1558
35	47	4	2586
36	-41	3	1144
37	-101	101	1559
38	1	-2	1559
39	-48	45	1624
40	-41	42	1608
41	0	0	896
42	-58	54	1393
43	-98	49	2785
44	3	-89	1675
45	-3	44	2869
46	0	0	1277
47	-44	6	3697
48	-45	2	2702
49	-41	-9	3498
50	41	-3	1558
51	0	0	1492
52	-99	141	2039
53	51	0	2453
54	0	-48	1062
55	-3	-149	1210
56	4	47	3383
57	6	-153	1011
58	0	0	729
59	-48	-1	1724
60	-4	-57	2072
61	5	-144	1392
62	-59	52	2437
63	-4	-52	1277
64	-51	-2	1791
65	-5	-152	1044
66	-89	140	1608
67	0	0	1592
68	0	0	2520
69	0	0	779
70	-46	45	1359
71	-101	103	2454
72	37	1	2089
73	-103	95	2304
74	58	41	2305
75	-88	49	2222
76	-49	47	2603
77	-2	-48	3316
78	-1	0	1791
79	5	-43	3216
80	-89	94	1542
