Trial	x	y	RT
1	-152	91	2172
2	157	-102	1857
3	-42	85	1774
4	0	0	663
5	-36	36	1691
6	0	0	729
7	0	0	581
8	-179	50	2504
9	0	0	1359
10	165	-51	2702
11	0	0	746
12	-43	-2	1840
13	-210	3	2586
14	0	0	630
15	0	0	680
16	0	0	1144
17	28	2	2587
18	5	-110	1492
19	0	0	663
20	-145	44	1890
21	0	0	730
22	-47	-8	1841
23	-208	157	3283
24	-4	-6	895
25	11	-201	1823
26	0	0	812
27	61	2	1725
28	3	-199	1492
29	-198	101	1741
30	-197	-4	2222
31	8	0	713
32	-98	-192	1807
33	-201	144	1824
34	4	-7	896
35	98	-98	1807
36	-46	4	1658
37	-54	-3	1459
38	139	-45	2421
39	-48	0	1989
40	-141	56	1343
41	141	-62	1260
42	-1	157	2669
43	-57	0	1691
44	0	-207	1509
45	-38	46	1094
46	150	-103	3183
47	7	136	1808
48	0	0	1161
49	-135	-52	2039
50	0	0	945
51	-143	-7	1906
52	-51	-9	1293
53	0	0	531
54	59	-104	2172
55	0	0	630
56	-37	-5	995
57	0	0	547
58	-92	-12	1326
59	-204	2	3217
60	14	-103	1774
61	0	0	795
62	-201	189	1857
63	0	0	680
64	-210	49	1791
65	0	0	796
66	-99	-8	1475
67	53	37	1873
68	0	0	663
69	137	0	1310
70	-159	158	2006
71	-37	-9	1293
72	152	-8	1260
73	-88	49	2586
74	0	0	514
75	-182	202	1674
76	-51	-10	1392
77	0	0	994
78	-210	101	1790
79	-60	-159	1426
80	-39	-3	1774
