Trial	x	y	RT
1	-142	34	3697
2	0	0	1857
3	-201	102	3597
4	100	-100	2387
5	-103	86	4013
6	64	-206	3515
7	-7	-208	3399
8	-185	-55	4029
9	-35	50	4029
10	83	-144	2918
11	-111	34	2885
12	-152	15	1857
13	-44	-108	1641
14	5	-208	1691
15	-31	77	2454
16	136	3	2239
17	161	4	1277
18	2	-80	2537
19	124	45	2371
20	-9	28	1807
21	51	-2	1840
22	-205	196	2520
23	-121	69	1674
24	1	0	1061
25	79	-8	2586
26	-156	44	2188
27	70	-91	1012
28	-8	-167	2105
29	-34	95	1757
30	0	0	1244
31	141	46	1940
32	-2	-105	2752
33	-58	47	2155
34	72	-83	2785
35	0	0	2023
36	-74	-49	2868
37	-73	89	3083
38	44	-77	1542
39	0	1	514
40	-45	8	2652
41	-2	-102	3200
42	70	-80	2818
43	-150	65	2851
44	2	-210	1857
45	-51	27	2702
46	0	0	1309
47	-123	-5	2503
48	-72	66	2619
49	-124	41	2438
50	107	-2	2238
51	-43	-59	3200
52	-205	78	2487
53	143	-51	2387
54	42	-117	3051
55	0	0	1161
56	50	8	2686
57	12	-160	2106
58	18	-106	2686
59	-35	3	1907
60	2	-141	1757
61	69	13	2421
62	-70	57	2487
63	94	3	2537
64	56	42	2620
65	3	-97	2022
66	-187	152	1658
67	0	0	713
68	73	-73	3084
69	3	-99	2802
70	-100	-9	2520
71	-135	139	1575
72	0	0	1011
73	-172	133	1609
74	162	57	1193
75	-137	102	1028
76	-112	94	2122
77	4	0	879
78	-44	-62	879
79	12	-111	3481
80	-109	86	1542
