Trial	x	y	RT
1	-180	121	1608
2	-54	-79	2537
3	-140	93	1807
4	186	-149	1376
5	-114	119	1774
6	220	-216	1327
7	213	-210	1144
8	-155	198	1177
9	-84	75	912
10	182	-163	1492
11	-145	109	829
12	-127	130	1575
13	-187	82	1260
14	198	-196	1277
15	-136	101	2304
16	-160	64	1459
17	210	-174	1243
18	219	-212	2338
19	200	-152	1343
20	-174	146	1061
21	81	-119	1691
22	-108	124	2073
23	-214	165	1376
24	210	-199	1244
25	205	-194	1392
26	-56	48	1592
27	190	-196	1376
28	177	-170	1575
29	-214	131	1575
30	-179	120	1725
31	196	-198	1310
32	209	-196	1359
33	-203	156	1724
34	191	-201	1426
35	198	-194	1277
36	78	-171	1823
37	-181	78	1791
38	184	-180	1940
39	-224	41	1625
40	-161	121	2288
41	-120	-67	2056
42	9	-47	3266
43	-185	76	1757
44	215	-213	1658
45	-144	37	3299
46	128	-150	1990
47	-181	127	1558
48	-97	48	1674
49	-144	149	1923
50	206	-190	1143
51	-177	122	2554
52	-217	133	1841
53	210	-216	1243
54	225	-210	1277
55	138	-179	2139
56	-152	61	2471
57	224	-204	1360
58	100	-166	2006
59	-174	125	1409
60	203	-207	1376
61	168	-182	2719
62	-205	182	1691
63	216	-210	2006
64	-187	90	2735
65	216	-174	2686
66	-220	124	2338
67	220	-188	1923
68	162	-133	3084
69	121	-170	1907
70	-225	81	1873
71	-225	174	2205
72	139	-156	1492
73	-199	12	3134
74	194	-197	1359
75	-225	156	2089
76	-102	47	846
77	207	-193	1061
78	-225	68	1641
79	116	-161	2818
80	-225	68	1294
