Trial	x	y	RT
1	-209	94	2205
2	1	-60	2819
3	-191	1	1476
4	7	-65	2835
5	-148	40	2156
6	0	0	1675
7	0	0	580
8	-203	200	1641
9	-142	1	2338
10	5	-6	2371
11	-98	-1	1873
12	-195	100	2189
13	-102	100	1840
14	107	-5	2387
15	-122	46	2255
16	-143	54	2454
17	151	-6	1890
18	152	-7	2022
19	153	-68	2338
20	-147	143	1657
21	4	-96	1956
22	-192	56	2205
23	-192	152	1907
24	100	-6	2852
25	0	0	1260
26	-100	5	1675
27	55	-7	1973
28	0	0	1326
29	-172	-5	1376
30	-155	-46	2951
31	0	-95	2918
32	0	0	1409
33	-155	99	2288
34	1	0	1558
35	58	-48	2271
36	0	0	1575
37	-141	60	2288
38	197	93	1625
39	-202	198	1641
40	-119	56	3267
41	47	-5	3001
42	-129	-2	1376
43	-196	60	2172
44	0	0	812
45	-135	55	1856
46	0	0	1459
47	-198	-45	2570
48	-82	1	1592
49	-145	44	2918
50	0	0	1442
51	-96	3	2172
52	-198	46	1940
53	0	0	1127
54	0	0	1177
55	0	0	994
56	-154	151	2056
57	0	0	945
58	97	-3	1956
59	-188	186	1724
60	0	0	978
61	0	0	547
62	-194	147	1857
63	0	0	464
64	-195	194	1327
65	0	0	763
66	-200	200	1973
67	0	0	1508
68	98	3	2537
69	52	-1	962
70	-157	49	1973
71	-191	146	2238
72	97	0	1791
73	-195	53	2354
74	-2	-3	2156
75	-203	101	2752
76	-138	3	1409
77	0	0	1276
78	-104	54	2188
79	0	0	1277
80	-188	47	1890
