Trial	x	y	RT
1	-125	150	1392
2	55	-4	2669
3	-202	134	3034
4	135	40	2387
5	-109	51	2188
6	5	-195	2172
7	-5	-187	2702
8	-47	138	2835
9	-155	28	2221
10	-9	-173	1873
11	-79	-130	2205
12	-198	66	2387
13	-43	63	3067
14	50	-65	2355
15	-155	-10	3648
16	0	-190	2222
17	99	-141	2752
18	-4	-143	2885
19	3	-185	1641
20	-101	46	2636
21	-5	-128	2586
22	-169	66	2586
23	-190	80	3930
24	140	-2	2636
25	5	-184	2852
26	-185	-78	2172
27	205	-100	2288
28	6	-183	2637
29	-121	-58	2752
30	-57	-110	2753
31	170	-90	2072
32	1	-193	1624
33	-171	75	3150
34	112	-84	1957
35	-106	-31	2802
36	-156	-45	3034
37	-167	177	2238
38	41	-177	1874
39	4	-188	2918
40	-14	-14	3299
41	-2	-101	2735
42	67	-47	3034
43	-144	72	3067
44	-2	-151	1111
45	-166	23	2371
46	-7	-126	2918
47	-115	-13	3913
48	-159	59	2669
49	-43	34	2304
50	105	-55	2768
51	8	-131	1856
52	-182	135	3117
53	157	-66	1393
54	5	-164	1061
55	52	-157	2355
56	-86	-17	3050
57	4	-189	1591
58	-4	-182	2453
59	2	-167	1957
60	7	-175	2205
61	0	-186	2669
62	-164	30	1840
63	3	-178	1210
64	-37	-166	2520
65	8	-175	2520
66	-172	170	2039
67	46	-121	2073
68	1	-196	2652
69	1	-120	2304
70	-154	16	2305
71	-178	169	2686
72	58	-17	3133
73	-202	197	2851
74	58	-187	1061
75	-196	67	3382
76	-142	25	2387
77	59	-98	2420
78	-28	-73	3714
79	-4	-171	1327
80	-156	105	2835
