Trial	x	y	RT
1	-99	30	2371
2	-1	-28	895
3	-116	156	2934
4	-55	1	1127
5	-23	0	2073
6	150	47	1923
7	23	-4	1459
8	-19	98	2603
9	-63	27	1559
10	1	0	1343
11	-3	-3	3366
12	-62	51	2736
13	-8	19	2537
14	49	-2	1476
15	-83	62	2951
16	-25	-1	1774
17	0	0	1011
18	0	0	1857
19	6	1	2934
20	-46	28	2918
21	-27	-12	1758
22	-195	146	1923
23	-88	-6	2967
24	-10	-12	1193
25	-1	-7	2370
26	-34	92	3332
27	118	17	3465
28	-10	-21	1989
29	-31	-2	2768
30	-21	0	1972
31	-9	-62	2968
32	-2	-11	2818
33	-73	-2	2885
34	34	-1	2122
35	-4	1	2702
36	-19	88	1741
37	-83	22	2570
38	9	-1	3332
39	-98	28	3084
40	-16	6	1608
41	-5	-31	2371
42	-51	53	2735
43	-103	45	2271
44	-7	-12	2355
45	-65	-3	2338
46	1	0	2885
47	-143	93	2487
48	-43	-1	2736
49	-34	2	2355
50	81	29	1724
51	-20	-11	1327
52	-145	34	2155
53	0	0	928
54	0	0	431
55	-76	47	2785
56	0	54	1360
57	0	0	1260
58	6	9	1874
59	-32	40	2603
60	0	0	1509
61	77	-22	2669
62	-35	2	1243
63	-8	-6	2338
64	-10	52	2006
65	-27	68	2454
66	-133	40	2354
67	0	0	1691
68	20	5	1657
69	73	39	2255
70	-58	34	2006
71	-133	77	2470
72	80	-14	2935
73	-130	31	2321
74	49	24	2122
75	-45	4	1856
76	-62	54	1956
77	-3	36	3200
78	2	42	1857
79	0	0	929
80	-95	43	2619
