Trial	x	y	RT
1	-194	142	2802
2	50	-1	3415
3	-158	52	3117
4	0	0	2752
5	-50	47	4028
6	63	-152	2934
7	-52	-103	3564
8	-45	52	3615
9	-51	106	4029
10	38	-7	3830
11	-205	94	2437
12	-200	101	4029
13	-205	146	1625
14	6	-146	2404
15	-97	50	1940
16	0	0	2387
17	100	0	2089
18	0	0	1376
19	50	-97	3001
20	-48	196	2503
21	55	-1	2172
22	-98	5	3150
23	-150	99	2470
24	54	-52	2735
25	113	2	2205
26	-141	96	2620
27	52	1	2918
28	107	-53	2934
29	-100	205	2835
30	-205	51	2885
31	101	-1	2272
32	4	-94	2736
33	-203	187	2901
34	96	-147	2669
35	149	-44	3416
36	41	-58	3730
37	-59	1	3249
38	-52	45	2039
39	-44	-49	1824
40	-103	50	2304
41	52	-3	2321
42	-32	98	3399
43	-97	45	3416
44	-9	-57	2769
45	-157	8	3183
46	149	43	2453
47	-201	1	3597
48	-161	40	3498
49	-193	47	2288
50	1	-101	1475
51	100	5	2188
52	-150	39	2156
53	-50	-51	1857
54	5	-7	1509
55	56	-150	2736
56	-54	7	2885
57	0	0	1227
58	100	-48	2338
59	-57	40	1791
60	0	-96	2719
61	-52	-49	2670
62	-198	99	1957
63	5	97	2934
64	-152	50	2321
65	47	-101	2569
66	-207	155	2818
67	92	32	4028
68	-44	-8	2288
69	56	-90	2470
70	-100	97	2885
71	-204	93	2520
72	58	-5	2553
73	-197	144	2388
74	57	-52	1857
75	-200	203	1542
76	-141	50	2188
77	10	-53	1210
78	-105	100	2238
79	99	-52	2802
80	-195	102	2354
