Trial	x	y	RT
1	3	4	1094
2	1	6	945
3	0	0	1293
4	131	68	3830
5	-146	36	1111
6	178	41	2006
7	0	0	713
8	-5	5	1509
9	-153	15	1193
10	0	0	2735
11	0	0	762
12	-179	53	1309
13	0	0	1774
14	75	97	1326
15	-155	82	2453
16	64	48	4029
17	93	-12	3697
18	2	-199	4029
19	-4	-122	2736
20	0	-167	2968
21	-42	12	2802
22	-128	55	3299
23	1	-194	1940
24	106	46	1907
25	-3	-196	2885
26	-163	124	2785
27	109	145	863
28	0	-198	2172
29	-1	-185	2702
30	-3	-193	1276
31	183	-43	2123
32	2	-193	2089
33	-5	-198	1973
34	152	52	1774
35	-1	-195	3581
36	-86	48	3415
37	-131	20	2851
38	-1	-204	1343
39	-133	172	1276
40	-6	-207	1177
41	3	-195	1691
42	1	-203	1624
43	-160	-54	3299
44	-7	-197	1492
45	-193	-38	1790
46	0	-204	1012
47	1	-191	1757
48	-164	75	1906
49	2	-187	1409
50	109	6	2504
51	3	-195	1011
52	-214	-49	2056
53	120	106	2272
54	-1	-203	1376
55	185	175	1509
56	38	108	2719
57	33	-146	1011
58	3	-198	1244
59	3	-202	1326
60	2	-201	1410
61	-123	-191	1293
62	7	-197	1393
63	1	-189	1095
64	-6	-207	1393
65	104	84	2023
66	-211	30	1791
67	4	-201	1310
68	-198	115	1939
69	1	-203	1707
70	-2	-200	1310
71	-211	4	1493
72	-1	-199	1426
73	-198	196	1061
74	-3	-100	1426
75	-2	-196	1410
76	-138	-38	2138
77	-170	94	911
78	1	-195	1177
79	-3	-200	1525
80	-212	-102	2006
