Trial	x	y	RT
1	-91	-109	1293
2	126	-64	879
3	-12	-181	1725
4	-16	-98	1194
5	-8	-112	1243
6	-10	-169	1359
7	192	-186	1276
8	-112	-207	1227
9	-2	-190	1343
10	172	-36	895
11	-97	-68	1310
12	12	-208	1591
13	-192	-197	1890
14	1	0	431
15	3	-9	1293
16	-22	-4	1343
17	-2	-5	2321
18	36	2	1459
19	0	0	1028
20	0	0	1260
21	0	0	763
22	0	0	796
23	-48	-3	1343
24	-18	-213	696
25	-2	54	1128
26	0	0	995
27	0	0	779
28	0	0	464
29	-167	215	862
30	-188	-195	945
31	0	0	696
32	73	0	1028
33	-73	-151	812
34	0	0	879
35	96	-5	961
36	0	0	514
37	-21	-205	878
38	199	-1	962
39	0	0	1078
40	-62	-8	1061
41	-5	-198	845
42	135	-1	1094
43	11	-1	1243
44	0	0	762
45	0	-3	1210
46	0	0	763
47	0	0	497
48	0	0	1509
49	-89	-4	1078
50	0	0	1061
51	196	184	796
52	0	0	713
53	0	0	696
54	225	-172	1044
55	0	0	1592
56	0	0	1111
57	0	0	563
58	196	-186	713
59	0	0	829
60	2	-202	779
61	0	0	762
62	-160	44	1244
63	0	0	729
64	-161	-52	779
65	1	0	729
66	0	0	647
67	10	-208	1824
68	0	0	299
69	153	87	813
70	0	0	879
71	6	-186	879
72	150	-6	729
73	0	0	1143
74	-6	-181	779
75	-47	-142	1260
76	0	-2	729
77	6	-197	945
78	-10	-198	895
79	1	25	365
80	1	1	1310
