Trial	x	y	RT
1	-187	105	2984
2	55	-152	3233
3	-197	152	2453
4	100	110	3117
5	-150	46	3863
6	6	-90	3631
7	11	-87	4029
8	-196	147	2934
9	-41	-93	4029
10	107	55	2503
11	-40	-56	2819
12	-193	45	2818
13	-207	145	3266
14	0	-143	2305
15	-88	4	2354
16	-189	-1	2089
17	1	-98	2437
18	93	-86	3365
19	55	-109	3017
20	-198	94	3515
21	-138	52	4029
22	-196	143	2636
23	-192	200	2388
24	13	-149	3282
25	111	-78	4029
26	-202	1	2387
27	101	-7	3332
28	58	-100	3299
29	-203	51	2338
30	-189	3	2570
31	5	-156	3266
32	3	-148	2271
33	-186	102	1426
34	90	-110	3034
35	118	-49	3366
36	8	-100	3051
37	-96	10	2089
38	95	-98	3133
39	-107	0	1160
40	-96	3	1641
41	7	-96	2554
42	-105	-47	3084
43	-204	59	3067
44	-4	-136	2619
45	-201	4	3598
46	136	32	4028
47	-164	-1	2454
48	-195	56	2703
49	-184	103	3283
50	9	-138	2702
51	52	46	3482
52	-204	106	2685
53	106	-60	3482
54	162	-1	2785
55	-5	-147	3001
56	-161	4	1972
57	13	-145	2586
58	209	-4	1840
59	-188	6	1874
60	4	-154	2736
61	13	-140	3399
62	-208	59	2719
63	13	-144	1923
64	-194	2	1741
65	-60	-158	3249
66	-202	97	2189
67	-1	-156	2570
68	1	-147	3763
69	157	41	3349
70	-197	92	3466
71	-202	108	3316
72	147	-101	3565
73	-195	100	2189
74	10	-150	2271
75	-205	58	1840
76	-194	47	2587
77	10	-154	1990
78	-208	-2	2006
79	108	-109	3299
80	-198	58	2106
