Trial	x	y	RT
1	-118	103	1790
2	135	37	1757
3	-206	35	2073
4	-7	-4	1874
5	-76	6	2553
6	0	0	1044
7	0	0	945
8	-51	157	2818
9	-51	-3	3564
10	168	-27	2370
11	-16	-6	3067
12	-75	-3	3399
13	-35	-65	3134
14	6	-141	2736
15	-56	-15	3432
16	0	0	2420
17	68	1	2569
18	42	32	3150
19	-3	-5	1210
20	-111	110	2885
21	-39	-27	2620
22	-193	174	2553
23	-195	188	2868
24	-4	0	1608
25	0	0	679
26	-14	2	2337
27	141	-8	2305
28	96	33	1774
29	-19	139	1608
30	-48	-183	2620
31	101	-42	3747
32	0	0	1061
33	-196	118	3664
34	197	-98	2752
35	185	-9	2918
36	8	-3	2735
37	-52	-101	4029
38	124	-209	1144
39	-73	-41	2835
40	-98	-105	2272
41	103	-70	2272
42	-64	-27	2702
43	-163	32	2884
44	51	-129	2719
45	-64	-16	2586
46	7	-7	1923
47	-190	191	1310
48	-172	-9	3399
49	-105	-4	2819
50	0	0	1211
51	0	0	646
52	-120	90	2818
53	1	63	1227
54	140	19	2735
55	62	44	3166
56	132	24	2736
57	0	0	1260
58	194	53	2387
59	85	21	2338
60	117	37	3300
61	127	-22	3681
62	-216	89	1758
63	185	-9	1393
64	-23	-6	1442
65	0	0	564
66	-191	197	1326
67	3	79	2138
68	-1	29	2736
69	62	-10	1857
70	-145	136	2039
71	-189	182	2421
72	133	1	1857
73	-137	137	2818
74	0	0	1244
75	-205	206	1210
76	-145	60	2670
77	0	0	1227
78	-3	77	1525
79	3	33	1575
80	-129	78	3316
