Trial	x	y	RT
1	-218	152	3266
2	12	-1	531
3	-136	-1	1840
4	-46	-1	895
5	-88	-1	1194
6	6	0	563
7	-2	-1	480
8	-152	88	1077
9	-145	53	1724
10	9	49	1841
11	-97	93	945
12	-108	92	1807
13	-99	48	1326
14	0	0	646
15	0	0	364
16	-54	2	1508
17	-6	-3	1177
18	149	147	1410
19	-14	-5	895
20	-63	86	2205
21	0	-2	431
22	0	0	763
23	-109	89	1244
24	0	0	547
25	0	0	364
26	-41	-7	895
27	-2	-1	1260
28	72	-7	1078
29	-113	88	796
30	-199	151	1211
31	7	-1	414
32	-7	-3	348
33	-144	97	1410
34	44	-7	796
35	145	97	1691
36	0	56	1061
37	14	49	995
38	144	53	1624
39	-69	12	1642
40	-143	36	1608
41	-92	47	1293
42	-146	48	1260
43	-117	3	1707
44	0	0	365
45	-107	41	1194
46	-105	42	1077
47	-140	148	1641
48	0	0	1376
49	-160	91	1707
50	0	0	514
51	135	140	1177
52	0	0	713
53	0	0	331
54	0	0	332
55	0	0	398
56	0	0	349
57	0	0	331
58	-54	-3	1193
59	-102	56	912
60	17	-3	630
61	0	0	315
62	-146	151	1409
63	17	-8	431
64	-147	54	1906
65	3	-1	348
66	-101	1	1425
67	19	45	1011
68	0	0	365
69	200	148	1774
70	-196	157	1509
71	-143	148	1957
72	198	150	1128
73	-155	1	2819
74	55	-1	813
75	-200	189	2305
76	-52	3	928
77	0	0	349
78	-98	101	2039
79	-55	8	663
80	-82	0	1907
