Trial	x	y	RT
1	-109	48	2835
2	44	-47	3316
3	-113	55	2437
4	105	52	2934
5	-110	39	2637
6	100	-135	2338
7	85	-205	3150
8	-147	78	3233
9	-100	-9	1824
10	40	-98	3267
11	-149	55	3084
12	-158	91	2619
13	-154	42	2354
14	107	-95	2322
15	-58	104	3084
16	-160	111	1641
17	154	-1	1707
18	0	0	2503
19	1	-93	3399
20	-98	0	2089
21	55	1	1541
22	-193	44	1840
23	-149	2	2438
24	110	-95	2503
25	5	-2	2072
26	-53	-7	2238
27	104	-41	1774
28	0	0	1807
29	-150	-6	2255
30	45	-41	2421
31	102	-88	2520
32	-2	-84	2272
33	-211	-4	2271
34	48	-95	1625
35	98	-61	2603
36	0	0	1028
37	-103	-4	1807
38	106	-48	2603
39	155	-50	2703
40	-146	57	2321
41	3	-1	1840
42	-111	47	2055
43	-159	94	2901
44	7	-87	2404
45	-99	98	3233
46	-1	-49	2437
47	-109	46	3051
48	-149	2	2852
49	-131	-2	2520
50	5	-45	2305
51	-52	0	2222
52	-102	49	1409
53	11	-102	1725
54	-43	-99	3117
55	122	-46	2089
56	2	0	3764
57	108	-161	2586
58	1	-49	2752
59	0	0	2603
60	6	-53	1758
61	-5	-92	2835
62	-103	1	2437
63	9	-8	2255
64	0	0	1907
65	-3	-103	2786
66	-203	144	1940
67	6	-41	2354
68	104	-12	2951
69	0	0	2520
70	-33	-2	2752
71	-187	50	2851
72	41	-1	2487
73	-96	1	1758
74	104	-3	2337
75	-157	-3	2470
76	-150	38	2271
77	93	-53	2536
78	-157	-2	2487
79	-3	-7	2951
80	-140	3	2736
