Trial	x	y	RT
1	152	-156	2520
2	162	-152	1857
3	-146	-51	2288
4	155	-108	3034
5	-144	-53	1724
6	194	-54	2304
7	198	-53	2354
8	-207	203	1559
9	-199	-95	2139
10	206	51	1956
11	-107	142	1807
12	-201	101	1708
13	-193	198	1360
14	1	-1	929
15	-193	52	2255
16	-196	-3	1973
17	103	95	2785
18	200	97	1675
19	42	-4	1360
20	-137	148	1641
21	-105	-49	1989
22	-196	47	1823
23	-195	191	1210
24	2	-5	730
25	204	-3	1210
26	-60	45	1442
27	52	-1	1211
28	-55	47	1989
29	-188	154	1459
30	-143	105	1475
31	0	-1	746
32	57	-107	1658
33	-156	100	1409
34	0	0	564
35	159	110	1890
36	-42	3	1062
37	-53	95	1127
38	-90	47	1111
39	-145	-3	1791
40	-144	103	1724
41	-59	-108	2620
42	47	93	1873
43	-110	3	1044
44	-74	-57	1691
45	3	0	514
46	-96	56	1724
47	0	0	1276
48	-141	1	1144
49	-154	95	1111
50	-46	-3	912
51	-111	47	1360
52	-100	-3	879
53	53	-5	1028
54	-57	46	1840
55	2	-1	564
56	-104	-2	1127
57	0	0	879
58	-61	100	1095
59	-158	141	995
60	207	143	1343
61	-2	-1	780
62	-148	152	912
63	0	0	2122
64	-196	198	1823
65	0	0	796
66	-155	-2	1890
67	207	-46	2039
68	0	0	580
69	144	-141	1508
70	-140	98	978
71	-100	0	1326
72	147	145	1625
73	-145	-10	1310
74	-52	3	994
75	-193	148	1475
76	-96	-5	962
77	-58	-1	1012
78	-197	205	1525
79	-46	46	1575
80	-150	43	1824
