Trial	x	y	RT
1	-93	0	3034
2	0	0	3250
3	-184	-4	3515
4	-6	-53	2802
5	-106	3	3117
6	-2	-12	1973
7	4	-49	2769
8	-119	133	4029
9	-95	49	1824
10	-5	-1	1957
11	-107	-1	2238
12	-106	56	1674
13	-58	88	2403
14	0	-77	2636
15	-209	-3	2238
16	103	3	1525
17	28	-1	1691
18	0	-38	1940
19	45	5	1492
20	-102	42	3034
21	-43	-2	1260
22	-197	36	2984
23	-168	1	2371
24	2	-57	1542
25	0	-28	1906
26	-53	-1	2222
27	-54	37	2918
28	61	6	1310
29	-133	8	1956
30	-143	5	1923
31	-8	-57	2453
32	-36	-151	3183
33	-225	-11	1493
34	37	5	2520
35	40	-1	2205
36	0	-1	3067
37	-106	1	1857
38	84	1	2138
39	70	46	3349
40	-92	-3	2056
41	-55	-4	2586
42	-103	1	2338
43	-103	1	2586
44	4	-46	2089
45	-137	-2	2902
46	-40	-90	3250
47	-134	-2	2354
48	-102	-50	2984
49	-149	-8	2371
50	94	-9	1790
51	-90	-13	2139
52	-141	43	2537
53	6	-57	2454
54	8	-57	3150
55	-43	-9	1923
56	-183	108	3598
57	87	7	1907
58	-3	-45	3150
59	-46	-1	2786
60	-11	-52	1956
61	0	0	1890
62	-157	50	2586
63	0	-60	2404
64	-5	-39	2322
65	-1	0	3051
66	-181	51	2437
67	0	2	2155
68	6	-37	2835
69	-8	-43	2852
70	-99	48	2885
71	-152	84	2437
72	97	-34	2420
73	-211	41	2421
74	48	-4	2570
75	-206	2	2238
76	-97	60	3068
77	-40	-105	2868
78	-97	8	2487
79	5	-57	2255
80	-155	96	2487
