Trial	x	y	RT
1	-114	60	2437
2	114	-70	2122
3	-158	197	2006
4	54	-50	1824
5	-98	54	2454
6	152	-197	1459
7	144	-189	1658
8	-111	197	1675
9	-46	-192	2404
10	205	-53	1426
11	-102	-39	2371
12	-99	154	1740
13	-149	187	2155
14	-4	-207	1923
15	-147	-101	2222
16	-208	-3	2172
17	6	-4	1310
18	117	-49	2072
19	0	0	1161
20	-136	99	2238
21	-15	-5	2536
22	-154	193	2288
23	-108	194	2636
24	8	-2	1707
25	-2	-199	1956
26	-41	0	2371
27	1	-1	1094
28	-52	2	2768
29	-113	104	2056
30	-112	-13	2188
31	12	5	978
32	3	-94	1675
33	-142	0	2122
34	0	-34	3017
35	196	10	1641
36	-2	3	1210
37	-190	-4	2172
38	203	-7	2487
39	-195	100	2139
40	-149	136	1840
41	112	-3	1724
42	-56	78	4029
43	0	0	1078
44	3	-199	2354
45	-99	-2	2022
46	102	-93	2321
47	-162	201	2288
48	-138	-4	2039
49	-91	-6	1923
50	105	-53	3316
51	-138	45	2437
52	-212	154	2321
53	1	-48	2072
54	4	-102	2073
55	4	-156	3482
56	-70	205	3084
57	-1	-203	1244
58	148	-53	1757
59	-98	149	2719
60	0	-187	1625
61	0	0	995
62	-143	-4	1674
63	10	-151	1559
64	-202	155	1923
65	1	-193	2702
66	-160	194	2387
67	116	-160	1393
68	1	-7	1691
69	47	-9	2156
70	-210	101	2172
71	-204	158	2338
72	5	2	3017
73	-197	87	1957
74	39	1	1210
75	-202	156	2769
76	-103	3	1575
77	94	-3	1642
78	-97	93	2404
79	8	8	1525
80	-155	56	2719
