Trial	x	y	RT
1	-94	115	1558
2	62	-9	1458
3	-89	46	1790
4	0	0	1343
5	0	0	812
6	50	0	1526
7	52	0	1840
8	62	55	3730
9	-40	35	2902
10	133	37	1028
11	-82	55	3333
12	-59	53	1989
13	-72	96	1508
14	0	0	895
15	-4	6	2453
16	0	0	563
17	41	-12	1276
18	106	6	1028
19	-59	1	1575
20	-53	120	2304
21	4	1	1757
22	-77	-4	1972
23	-123	119	2039
24	0	0	1045
25	0	0	1161
26	-49	4	1558
27	58	-8	2006
28	-22	3	1608
29	-18	69	2321
30	-79	4	1293
31	0	0	1509
32	0	0	845
33	-132	13	2072
34	0	0	795
35	111	-3	1326
36	-7	-6	1807
37	-64	12	1227
38	117	8	1575
39	0	0	1144
40	-63	97	1790
41	-58	-4	1028
42	-65	84	1608
43	-82	7	2835
44	38	-1	2006
45	-46	-10	1177
46	-32	0	879
47	-76	5	2271
48	-19	3	1177
49	-79	6	1525
50	3	-2	597
51	-63	0	1077
52	-50	-4	1392
53	1	-1	862
54	5	-1	1160
55	2	-44	2089
56	15	-19	1359
57	25	4	1028
58	53	7	1144
59	50	38	4029
60	0	0	514
61	0	0	796
62	-141	134	1210
63	0	0	531
64	69	73	2138
65	-37	-10	1127
66	-81	9	2089
67	0	0	514
68	0	0	630
69	48	4	1260
70	-107	130	1509
71	-29	2	979
72	64	3	1127
73	0	0	597
74	2	0	597
75	-128	173	2470
76	-27	1	1674
77	0	0	696
78	-48	-11	878
79	0	0	514
80	-45	3	1078
