Trial	x	y	RT
1	-113	23	3432
2	74	-43	2288
3	-91	-50	2985
4	40	-67	3648
5	-71	-70	2918
6	-3	-69	2819
7	29	-137	2736
8	-101	13	2404
9	-52	-71	3067
10	113	-5	2172
11	-163	29	2885
12	-81	-69	2902
13	7	-30	2636
14	18	-124	2835
15	-92	-17	3150
16	53	-11	3101
17	88	-19	2719
18	84	-35	3233
19	8	-98	2570
20	-142	34	3333
21	22	-142	2520
22	-47	-76	2520
23	-89	24	2702
24	-6	-48	2354
25	-43	-95	2603
26	-45	-79	3084
27	1	-105	2355
28	61	-83	2420
29	-84	40	3365
30	-128	92	2420
31	12	-59	2055
32	-58	3	2536
33	-130	27	3614
34	18	-107	2238
35	1	-30	1691
36	-8	-101	2172
37	-50	-38	3166
38	108	-27	2520
39	14	-115	1989
40	-109	6	2272
41	-145	4	2851
42	-77	28	3084
43	-48	-38	2487
44	64	-70	2702
45	-86	38	1841
46	46	-48	2935
47	0	0	3001
48	-23	-60	2106
49	-118	110	3233
50	15	2	3050
51	4	51	2023
52	-7	-103	2686
53	48	-132	2935
54	115	-8	2885
55	-41	-71	1973
56	62	-64	3083
57	3	-139	2122
58	110	-8	2736
59	7	52	1608
60	124	25	1294
61	0	0	2454
62	-2	115	2652
63	0	-15	2520
64	-90	54	1658
65	0	0	1559
66	-68	50	3250
67	94	-79	2487
68	72	-125	2371
69	88	-97	2122
70	-107	78	3067
71	-133	10	2802
72	3	-128	2553
73	-76	-46	3183
74	-1	-124	2288
75	-176	130	3416
76	-56	-86	2338
77	-26	-125	2470
78	-47	-126	2785
79	-33	-118	879
80	-60	-116	3216
