Trial	x	y	RT
1	-110	99	1906
2	64	-55	4028
3	-207	200	1459
4	48	-2	2520
5	8	145	2670
6	-3	1	2337
7	0	0	2089
8	4	52	2902
9	4	99	3846
10	102	-3	4013
11	-97	5	2437
12	-101	146	2255
13	-200	-3	2321
14	0	0	1674
15	-148	-8	3498
16	61	2	3267
17	156	-3	1293
18	90	-10	2918
19	56	-7	2985
20	0	104	3432
21	52	0	3001
22	-205	101	2901
23	-102	91	2918
24	93	0	1493
25	100	-47	2536
26	-53	52	1757
27	157	-37	2321
28	5	-208	1592
29	-89	97	1575
30	-208	57	3332
31	101	-46	3979
32	-4	-205	1989
33	-197	138	2768
34	196	-10	2851
35	106	-109	2636
36	-2	-164	3581
37	-59	53	3432
38	53	-159	2221
39	60	53	2885
40	-97	53	3349
41	57	-155	3133
42	98	47	3912
43	-154	51	3117
44	104	-162	2752
45	150	54	3217
46	153	-56	4029
47	-102	47	2918
48	-50	145	2968
49	-101	196	3266
50	13	-203	2138
51	-1	-139	2901
52	-198	197	2023
53	215	180	2487
54	5	-209	2205
55	100	-149	2586
56	-8	102	2868
57	3	-200	1791
58	109	-155	2769
59	106	2	4012
60	3	-209	1691
61	142	88	2189
62	-147	94	2869
63	41	-152	3000
64	23	103	4028
65	9	-160	4029
66	-200	46	2271
67	154	-152	1956
68	-61	-150	3133
69	209	-8	1857
70	-190	153	3100
71	-206	202	1675
72	206	40	2984
73	-199	85	1907
74	85	-155	2752
75	-162	103	2304
76	-58	152	2685
77	60	-85	3382
78	-109	99	3001
79	-96	-197	3631
80	-96	99	3083
