Trial	x	y	RT
1	-97	38	3664
2	-4	-109	3084
3	-157	147	2868
4	105	109	2172
5	-155	90	3548
6	0	0	696
7	0	0	1028
8	-23	-8	4029
9	-58	-100	2470
10	56	3	3332
11	-112	112	2935
12	-105	201	2868
13	-10	-146	3117
14	0	0	1160
15	-207	92	2968
16	-102	49	2669
17	64	46	2321
18	55	48	3067
19	-7	-1	3664
20	-100	109	2918
21	51	-142	4029
22	-192	195	1194
23	-152	40	2636
24	0	0	647
25	0	0	464
26	-212	93	2437
27	148	107	1409
28	-50	-159	1824
29	-56	41	2620
30	63	4	1459
31	155	-106	2736
32	-1	-189	1277
33	-161	93	2006
34	160	45	3067
35	66	-149	2288
36	-97	-139	2686
37	-138	-48	1609
38	88	-106	3216
39	-199	44	1343
40	-138	46	4029
41	7	-82	2901
42	-147	82	1791
43	-185	150	1774
44	1	-2	730
45	-141	98	2156
46	-88	-5	1475
47	-132	95	4012
48	-61	40	2288
49	-160	187	3499
50	140	49	1161
51	-93	-93	2520
52	-190	189	1210
53	-38	-108	1492
54	0	0	1392
55	-111	34	2802
56	-63	-151	2338
57	17	-206	1542
58	163	-104	2636
59	61	-147	1840
60	-1	-203	1077
61	-10	-14	2470
62	-108	46	2288
63	0	0	481
64	-104	46	3233
65	216	-207	3083
66	-210	205	929
67	0	0	879
68	102	40	2553
69	46	-46	1907
70	-142	43	3730
71	-199	196	1077
72	93	-7	2106
73	-191	205	1658
74	140	141	1243
75	-212	31	2338
76	-139	43	2520
77	24	-198	1957
78	-41	3	2304
79	-112	-107	2951
80	-214	123	3316
