Trial	x	y	RT
1	-69	41	1392
2	-67	63	2868
3	-92	49	4029
4	105	38	2619
5	-60	72	3681
6	0	0	1642
7	205	0	2222
8	-173	119	1791
9	-178	-75	1625
10	176	110	2072
11	193	48	2686
12	-124	88	3133
13	-123	103	1724
14	-55	-4	1492
15	-114	59	2785
16	98	-4	1309
17	155	3	1525
18	76	77	2652
19	62	2	2172
20	-108	159	2072
21	5	1	945
22	-107	54	3531
23	-170	192	2221
24	-53	-2	1508
25	95	2	1392
26	-147	52	2520
27	160	1	2072
28	-97	1	1575
29	-151	101	3167
30	-174	138	1674
31	154	51	2205
32	46	-141	3548
33	-205	204	1260
34	194	47	1741
35	200	142	1326
36	-63	-2	1823
37	-102	-3	1343
38	217	202	1359
39	-97	48	2056
40	-153	154	1658
41	100	75	1442
42	-148	147	1193
43	-99	44	2370
44	-51	-8	895
45	-143	124	2603
46	150	102	2155
47	156	53	3034
48	-1	51	3432
49	-159	144	3050
50	111	5	2984
51	-104	94	3217
52	-98	49	3250
53	143	-52	2619
54	154	125	2487
55	148	47	2603
56	-55	49	4029
57	-1	0	580
58	200	122	1906
59	-124	76	2470
60	81	2	2172
61	-7	-6	878
62	-192	189	1426
63	59	-104	2271
64	-177	129	2470
65	0	0	1210
66	-147	136	3581
67	191	-57	1857
68	87	-108	3946
69	153	-52	1658
70	-142	54	3067
71	-151	100	3432
72	192	-52	1608
73	-153	138	2885
74	203	-54	1774
75	-158	103	4029
76	-104	56	3150
77	-104	-3	1343
78	-201	197	1277
79	53	-94	4028
80	-142	56	2570
