Trial	x	y	RT
1	-158	94	2122
2	63	-39	2039
3	-158	142	2288
4	57	-43	2271
5	-155	58	3962
6	-1	-82	2736
7	-5	-115	2388
8	-109	42	2785
9	-98	63	2952
10	-8	44	4029
11	-29	51	3200
12	-144	94	2288
13	-57	45	3068
14	64	-96	2885
15	-89	92	3266
16	-66	50	3217
17	89	-1	2205
18	5	-63	2503
19	-10	55	1658
20	-148	97	2718
21	-77	56	2686
22	-192	139	2935
23	-157	103	2769
24	5	-88	3316
25	11	-73	3249
26	-74	97	3581
27	104	-6	2752
28	-2	0	2023
29	-106	100	2951
30	-97	44	2967
31	-94	45	3315
32	-3	-116	2818
33	-163	104	3282
34	53	0	2619
35	61	-98	3134
36	-112	-5	2719
37	-119	94	2952
38	100	-11	3979
39	-149	106	2321
40	-118	10	3382
41	-42	-51	3731
42	-97	54	2818
43	-113	103	2918
44	13	-153	3067
45	-62	115	2255
46	-8	98	3913
47	-165	98	3018
48	-118	92	3498
49	-134	51	4029
50	-106	55	3829
51	-96	5	3415
52	-158	140	3017
53	61	43	2536
54	0	0	3266
55	-1	-99	3631
56	-133	49	3747
57	31	-90	3714
58	43	43	2553
59	-103	26	3017
60	11	-106	3217
61	77	-4	3349
62	-126	50	2619
63	19	-102	2471
64	-149	55	3631
65	-95	45	3199
66	-186	142	2801
67	92	-99	2603
68	2	97	2172
69	94	-60	2752
70	-190	90	3050
71	-214	151	2304
72	115	50	3299
73	-133	49	4028
74	6	-58	2984
75	-168	137	2354
76	-100	95	3216
77	-2	82	1658
78	-87	46	4029
79	-7	59	2437
80	-196	110	1823
