Trial	x	y	RT
1	-113	56	2437
2	152	-53	1459
3	-95	100	2901
4	145	-52	2371
5	-153	94	2735
6	197	3	3018
7	52	-207	2073
8	13	-197	2802
9	-53	-1	2371
10	94	-4	2305
11	-43	-99	2786
12	-110	104	2802
13	4	-52	1642
14	111	-44	1343
15	-55	4	3018
16	-96	52	2885
17	215	93	1774
18	61	-55	1376
19	116	-47	1061
20	-105	-3	3465
21	-49	-9	1343
22	-143	96	2172
23	-95	-61	3249
24	9	-5	1409
25	1	-153	829
26	-45	44	1675
27	203	141	962
28	-7	-55	3183
29	-52	4	780
30	-96	-5	2222
31	8	-2	1392
32	-1	-147	1442
33	-158	145	2354
34	-60	6	2985
35	56	-3	647
36	-8	48	1492
37	-103	151	2719
38	95	51	3332
39	-62	54	2106
40	6	0	1989
41	0	-50	2321
42	-50	2	2272
43	-98	51	2835
44	-47	-55	1791
45	-150	48	2984
46	51	-1	3183
47	-102	51	2869
48	-157	50	4029
49	-61	-4	1442
50	160	102	1973
51	49	7	1857
52	-102	55	3167
53	151	100	1791
54	9	-1	2437
55	163	50	1177
56	-221	191	1509
57	-2	-154	1608
58	46	-99	1675
59	-6	1	1542
60	17	-95	1045
61	151	50	3930
62	-108	44	1874
63	67	-63	1326
64	54	-1	1791
65	0	0	1757
66	-203	144	1178
67	36	-8	2354
68	-51	-8	1791
69	3	0	1144
70	-55	2	1509
71	-148	138	1724
72	15	-7	1012
73	-157	139	1873
74	152	98	1360
75	-140	96	3067
76	-101	93	1608
77	114	-49	1973
78	0	0	1260
79	0	0	1293
80	-94	96	2056
