Trial	x	y	RT
1	-113	-59	1906
2	150	-45	978
3	-2	91	1277
4	1	-93	1244
5	6	100	1028
6	0	0	514
7	96	-6	1144
8	-1	-98	1077
9	-60	48	1011
10	0	0	680
11	-62	-102	1293
12	0	150	928
13	-105	-85	895
14	0	0	929
15	10	-139	1211
16	1	0	481
17	1	-90	1940
18	-144	50	1210
19	0	0	663
20	97	102	1343
21	-105	-149	1128
22	6	-52	1128
23	-49	47	1293
24	2	-196	1808
25	0	0	481
26	0	0	1094
27	2	-51	912
28	99	111	680
29	-161	152	1459
30	-57	52	1094
31	-101	-2	1078
32	-49	-2	1426
33	-197	203	1144
34	0	0	713
35	100	-101	746
36	-103	5	1045
37	11	-99	1459
38	44	98	1226
39	-99	49	1376
40	-140	149	1392
41	56	5	1276
42	49	-52	1161
43	-52	52	1675
44	7	-5	928
45	-90	-54	1823
46	0	0	481
47	-56	98	3051
48	-52	-46	1161
49	-102	4	1111
50	0	0	332
51	100	2	878
52	0	0	398
53	47	11	1591
54	-98	-46	1309
55	1	102	1608
56	58	-61	2321
57	-51	-54	1508
58	209	-142	1409
59	-56	44	1359
60	0	0	796
61	0	0	729
62	1	-44	912
63	-99	-40	746
64	116	127	613
65	-57	-54	1276
66	-53	-107	1409
67	106	7	1061
68	0	0	464
69	-33	-2	762
70	-146	-5	813
71	-92	-107	1160
72	195	-4	1310
73	-115	-9	1592
74	0	0	497
75	2	-41	1343
76	-2	48	795
77	48	3	1425
78	-7	54	994
79	-55	-47	1609
80	-53	-43	879
