Trial	x	y	RT
1	-53	-57	3183
2	3	-44	2305
3	-54	45	2918
4	102	83	3780
5	4	93	2304
6	197	89	3830
7	-5	-139	2354
8	-44	-1	3001
9	59	134	1724
10	43	-66	3448
11	-51	46	2470
12	-202	99	3067
13	-56	134	3216
14	-8	49	1127
15	3	-51	2222
16	0	142	2719
17	99	1	3315
18	-1	-53	3166
19	154	6	3266
20	-150	30	3465
21	-82	62	3051
22	-156	142	3333
23	-144	84	2819
24	45	-160	3050
25	-3	-3	1575
26	-97	137	2371
27	92	-54	1989
28	0	0	1110
29	57	50	3979
30	-135	-38	2371
31	99	11	2703
32	0	0	1442
33	-144	4	2984
34	-44	-47	2520
35	0	0	1508
36	-100	-3	1890
37	-107	146	2785
38	47	2	1657
39	-58	85	2355
40	-3	-11	2387
41	-100	-98	3449
42	-150	51	2851
43	-157	150	3100
44	-1	-100	2835
45	48	2	2288
46	-45	7	1525
47	-4	0	2454
48	-51	-46	1923
49	-132	-1	2454
50	11	-39	3581
51	0	0	630
52	-192	97	2437
53	198	41	2752
54	0	36	3615
55	-3	-5	1243
56	-8	39	2984
57	111	-2	2255
58	0	0	580
59	147	-41	2685
60	53	-42	3548
61	42	-151	1277
62	-149	49	2123
63	-3	-107	4028
64	105	-39	3083
65	60	7	3067
66	-157	92	2222
67	2	-152	2156
68	167	-92	2719
69	-48	-93	2901
70	-48	-41	2072
71	-206	150	3001
72	46	-105	3647
73	-4	-106	2553
74	94	2	1990
75	-133	58	2570
76	-38	133	3780
77	146	140	2272
78	-41	104	3100
79	-3	-94	3233
80	-111	96	1956
