Trial	x	y	RT
1	-106	-2	1392
2	192	-51	2022
3	-198	173	2321
4	181	-9	2271
5	-169	-1	2752
6	0	0	2006
7	0	0	845
8	-162	19	2852
9	-125	2	3250
10	63	9	4029
11	34	15	3117
12	-92	1	1890
13	52	18	2619
14	0	0	1508
15	-102	1	3233
16	42	5	3216
17	92	4	2354
18	38	6	3382
19	7	1	3398
20	-84	2	2785
21	-33	3	4029
22	-199	178	3266
23	-139	93	2984
24	0	0	1144
25	0	0	4028
26	-101	81	2603
27	130	3	2885
28	0	0	1260
29	-87	12	3167
30	0	-3	2155
31	103	17	2868
32	9	0	2769
33	-145	156	3250
34	139	7	2603
35	84	2	2106
36	-49	5	1343
37	-54	50	3963
38	-5	0	4029
39	-72	14	3150
40	-78	63	2984
41	0	0	1360
42	71	35	2785
43	-121	109	2338
44	-12	6	1526
45	116	63	3912
46	105	11	3697
47	-72	21	4029
48	-141	20	3133
49	-128	83	3001
50	74	0	2769
51	-86	27	2587
52	-162	178	2802
53	136	9	3167
54	135	5	2752
55	2	-2	1559
56	62	110	3448
57	4	11	1973
58	64	12	3581
59	-47	33	4029
60	1	10	2106
61	65	13	2984
62	-138	75	3067
63	118	13	3101
64	-4	82	2835
65	0	0	1326
66	-137	204	2902
67	0	0	1393
68	57	12	3465
69	85	13	3399
70	-132	125	3068
71	-174	199	2520
72	0	1	1558
73	-208	182	1641
74	97	16	2155
75	-142	126	2703
76	-129	78	3332
77	-58	12	3316
78	0	0	2238
79	16	15	4028
80	-155	213	3233
