Trial	x	y	RT
1	-195	155	2453
2	98	3	1177
3	-140	-3	2288
4	48	8	3150
5	-62	-52	2702
6	-5	-2	1244
7	0	0	1526
8	-142	51	1774
9	111	-45	2785
10	11	0	878
11	-140	101	1674
12	-99	-6	2205
13	-197	45	2470
14	0	0	1160
15	-49	0	1956
16	-198	-4	1642
17	0	0	879
18	64	-3	1127
19	-11	-1	1559
20	-137	49	2620
21	7	-1	663
22	-198	-6	1492
23	-200	89	2189
24	11	-4	1160
25	0	0	812
26	-107	-8	1658
27	0	0	647
28	-38	-4	1227
29	-196	39	2404
30	44	7	1294
31	-23	1	1857
32	0	0	597
33	-197	47	2040
34	0	0	912
35	40	-1	1774
36	-54	3	1509
37	-107	-1	1658
38	49	-4	945
39	-160	-46	2454
40	-198	101	1625
41	57	1	995
42	52	54	1658
43	-157	-7	2172
44	0	0	812
45	-79	1	1276
46	7	-2	1012
47	-164	100	2188
48	-161	-48	1973
49	-152	-161	2271
50	0	0	1293
51	62	46	2918
52	-187	-1	1956
53	11	-4	1591
54	-59	-1	1674
55	8	-1	597
56	-38	-2	1741
57	6	-1	597
58	55	2	862
59	-144	105	1111
60	7	-5	596
61	0	0	630
62	-153	97	1939
63	1	4	763
64	-159	152	1160
65	0	0	796
66	-106	-3	1426
67	38	-5	1608
68	-14	-8	1509
69	50	-4	1525
70	-151	53	1873
71	-190	-4	1757
72	63	-2	1160
73	-136	0	1459
74	0	0	1045
75	-204	140	2155
76	-142	-1	1343
77	5	-7	1244
78	-201	106	1707
79	0	0	663
80	-101	-12	1725
