Trial	x	y	RT
1	-158	148	2636
2	97	3	2189
3	-102	3	3200
4	57	-1	2354
5	-107	58	2254
6	16	-208	1260
7	14	-212	1343
8	-159	103	1194
9	-106	6	2189
10	81	-2	3216
11	-143	1	1392
12	-60	4	1724
13	-47	197	2189
14	11	-199	1359
15	-58	49	2122
16	-138	147	1459
17	0	1	3763
18	-50	0	2023
19	0	0	1244
20	-193	109	2006
21	0	0	663
22	-99	49	2354
23	-113	51	3133
24	-8	-149	2471
25	138	2	4029
26	-98	-4	3050
27	5	-99	1243
28	4	-183	1410
29	-100	48	2520
30	-52	145	2636
31	1	-107	1707
32	-43	-153	1973
33	-98	104	1625
34	9	-152	1277
35	145	51	1044
36	0	0	1939
37	-56	2	2553
38	103	105	2669
39	-198	149	1791
40	-160	196	2570
41	151	106	2155
42	-119	104	2189
43	-61	-9	2620
44	66	3	2221
45	-55	43	2122
46	-59	-50	3266
47	-210	196	978
48	-164	146	1443
49	-191	102	1409
50	4	-98	2172
51	-53	-1	2205
52	-196	45	945
53	0	0	1028
54	194	155	1277
55	6	-107	1724
56	-153	58	2355
57	-55	-103	1409
58	208	1	896
59	148	202	1492
60	150	51	1343
61	0	0	1558
62	-153	92	1774
63	0	0	480
64	-55	99	2387
65	3	-155	1293
66	-164	101	1376
67	-140	50	1790
68	-47	6	2901
69	155	-5	1227
70	-57	35	2470
71	-136	48	2171
72	137	-3	1890
73	-143	142	3366
74	42	-10	895
75	-198	190	2238
76	-16	2	1110
77	-2	-154	994
78	-208	202	1177
79	-101	-52	1840
80	-100	47	2006
