Trial	x	y	RT
1	-197	150	1359
2	50	0	1110
3	-195	105	1525
4	56	-51	1707
5	-59	-59	1973
6	-5	-92	1144
7	-3	-101	2288
8	-194	94	2123
9	-103	96	1823
10	99	50	1674
11	-102	38	1973
12	-91	50	1194
13	-136	150	1608
14	100	2	1873
15	-147	45	2587
16	0	0	1061
17	48	46	1127
18	-38	-49	1127
19	9	-4	895
20	-161	101	1376
21	-47	49	1161
22	-197	93	1327
23	-194	191	1608
24	41	-41	763
25	-7	-103	1327
26	-135	-3	1393
27	99	-1	1393
28	4	-103	2321
29	-99	148	2089
30	-208	95	1442
31	-7	-99	1559
32	-1	-152	1144
33	-206	202	1260
34	-51	-55	1973
35	98	-97	1990
36	0	2	796
37	-150	95	2056
38	12	95	1592
39	-91	-3	1227
40	-148	103	1774
41	4	51	912
42	-201	100	1442
43	-148	139	1708
44	-1	-92	1559
45	-96	142	1807
46	-44	43	1342
47	-137	104	1310
48	-101	141	2255
49	-195	150	1426
50	-4	-46	1211
51	-105	52	1906
52	-196	152	1110
53	0	0	928
54	3	-44	713
55	-3	-102	1525
56	-3	94	846
57	-4	-156	1260
58	47	-43	2139
59	-153	95	1028
60	44	-51	1757
61	0	0	614
62	-183	150	1641
63	13	-55	2653
64	-159	153	1376
65	13	-145	1243
66	-206	148	1674
67	56	-51	2040
68	0	0	762
69	108	-48	1210
70	-141	190	1211
71	-195	197	1559
72	148	0	1012
73	-199	203	1044
74	47	-5	1161
75	-195	197	945
76	-193	157	1161
77	-53	-106	1741
78	-148	139	1940
79	1	-50	945
80	-151	142	1277
