Trial	x	y	RT
1	0	55	2387
2	-2	-51	2322
3	-140	93	1707
4	-4	95	2851
5	-121	151	2802
6	98	-46	1807
7	1	-144	3001
8	-6	48	2188
9	-105	136	2703
10	-45	-112	2868
11	-39	54	2984
12	-196	99	2155
13	-101	53	2702
14	113	-3	3101
15	-104	-59	3233
16	-149	188	3416
17	3	-96	2503
18	4	-99	3432
19	48	42	3564
20	-35	98	3233
21	-51	2	3565
22	-190	189	2023
23	-140	45	2570
24	48	-148	3283
25	1	-158	2503
26	-153	94	3050
27	150	0	2835
28	-36	-150	3183
29	-62	99	2670
30	-35	4	2304
31	-94	-45	3166
32	5	-195	1658
33	-91	46	2652
34	-3	45	3498
35	92	-1	3101
36	8	-52	3697
37	-111	148	2603
38	0	0	1309
39	-191	3	3101
40	-46	32	2686
41	-40	-157	2637
42	-49	44	2636
43	-100	185	2669
44	-45	-207	3116
45	-38	137	2636
46	45	47	3498
47	-90	42	2752
48	-157	143	3167
49	-102	2	3498
50	1	-110	4028
51	-42	0	2271
52	-195	144	2454
53	143	103	2885
54	102	-144	3648
55	-2	-149	3034
56	-103	160	3100
57	155	46	2785
58	0	0	1211
59	-56	-9	3083
60	-2	-151	2205
61	-1	-203	2835
62	-42	103	3200
63	-40	-105	3067
64	1	1	1923
65	155	49	3167
66	-149	188	1509
67	4	-43	3117
68	-4	-53	3382
69	0	0	2454
70	-40	45	1509
71	-144	145	1757
72	-6	-56	2073
73	-203	94	2089
74	198	89	1956
75	-197	44	2039
76	-147	88	1956
77	-6	-143	2785
78	-90	0	2321
79	-4	-142	2702
80	-194	88	2537
