Trial	x	y	RT
1	-95	98	2022
2	104	-2	2570
3	-96	53	3017
4	0	0	1807
5	-86	1	3747
6	0	0	762
7	0	0	713
8	-153	110	2702
9	-104	3	4028
10	5	-57	1144
11	-45	-56	3316
12	-145	100	2885
13	-100	48	3614
14	1	-92	2355
15	-53	41	2404
16	0	0	1178
17	43	3	3233
18	155	-3	1940
19	2	-40	2006
20	-151	149	2537
21	2	-1	2023
22	-159	152	2735
23	-163	156	2288
24	0	0	563
25	99	-5	1310
26	-57	5	1326
27	0	0	1277
28	11	-48	1509
29	-94	62	3383
30	-148	95	2138
31	4	-65	1459
32	-60	-3	730
33	-155	149	3299
34	1	-1	1558
35	145	50	2188
36	0	0	1874
37	-50	2	2006
38	155	145	1724
39	0	0	829
40	-52	52	2205
41	-43	-59	1973
42	55	5	3714
43	-55	54	2868
44	7	-51	2271
45	-48	4	4012
46	55	-2	2188
47	-161	88	3448
48	-60	44	2536
49	-97	55	2918
50	3	-50	1956
51	-52	1	2022
52	0	0	2553
53	0	0	1376
54	-41	5	3565
55	-1	-44	2139
56	-60	93	3300
57	-6	41	2470
58	155	61	2122
59	-97	154	3100
60	20	-6	464
61	0	0	1277
62	-201	146	2089
63	0	0	746
64	-149	203	3034
65	8	34	1741
66	-198	147	2404
67	51	-10	863
68	0	0	647
69	194	58	2686
70	-153	102	2470
71	-190	195	3598
72	201	53	4029
73	-196	90	3349
74	0	0	746
75	-205	200	1841
76	-163	85	3084
77	8	-54	1824
78	-102	92	2769
79	0	0	1641
80	-101	54	3647
