Trial	x	y	RT
1	-67	4	1774
2	0	0	929
3	-116	104	1359
4	-11	2	912
5	-89	34	1393
6	0	0	1061
7	0	0	879
8	-124	67	1459
9	13	38	1459
10	0	0	846
11	0	0	763
12	-25	98	1641
13	-62	65	1144
14	0	0	696
15	-140	49	1625
16	-141	73	1674
17	93	12	1243
18	33	10	994
19	-5	-91	911
20	-123	48	1691
21	-41	7	1211
22	-162	68	1890
23	-104	18	1675
24	76	2	1028
25	-3	-1	563
26	-93	89	1095
27	-7	2	1575
28	0	0	746
29	-96	32	1160
30	67	-66	1128
31	64	1	978
32	-2	0	1475
33	-183	33	1425
34	71	-6	1144
35	-1	0	630
36	0	0	846
37	-91	16	929
38	55	7	978
39	-113	17	1376
40	-72	-5	1326
41	-53	-1	1260
42	-38	-6	1044
43	-113	26	1392
44	0	0	614
45	-144	65	1078
46	-1	0	813
47	-54	4	1194
48	-114	46	912
49	-100	23	1194
50	62	4	945
51	0	0	514
52	-97	54	1906
53	35	11	994
54	-9	-55	1127
55	5	-72	1110
56	-141	108	911
57	7	-44	1011
58	0	0	597
59	-17	2	1061
60	0	0	845
61	0	0	978
62	-114	1	928
63	-11	1	1194
64	-106	71	1144
65	52	-10	928
66	-184	113	1293
67	-7	-1	945
68	0	0	928
69	0	0	779
70	-145	46	1260
71	-180	144	1078
72	57	2	846
73	-153	34	1111
74	52	6	1011
75	-143	36	1260
76	-98	77	862
77	-29	1	795
78	-37	10	1260
79	0	0	762
80	-80	32	1194
