Trial	x	y	RT
1	-84	101	1674
2	59	-1	1409
3	0	-1	581
4	0	0	1061
5	0	0	531
6	0	0	514
7	0	0	530
8	-145	99	1857
9	0	0	762
10	0	0	497
11	-39	45	1990
12	0	0	365
13	-81	99	1393
14	0	0	614
15	0	0	498
16	0	0	365
17	0	0	580
18	65	0	2885
19	0	0	398
20	-89	90	1774
21	0	0	613
22	-58	-1	1675
23	-153	148	2073
24	0	0	978
25	0	0	464
26	0	0	613
27	0	0	364
28	40	-3	1061
29	-143	98	3449
30	-152	42	1708
31	0	0	563
32	0	0	397
33	-98	96	2287
34	0	0	613
35	39	-8	1012
36	0	0	481
37	0	0	481
38	52	7	2752
39	0	0	1011
40	-97	82	1210
41	0	0	646
42	-138	110	2089
43	7	2	580
44	0	0	398
45	0	0	382
46	0	0	398
47	-45	50	2686
48	0	0	464
49	-99	142	1260
50	0	0	398
51	-103	152	1409
52	0	0	464
53	0	0	365
54	108	47	1492
55	0	0	381
56	0	0	364
57	0	0	365
58	53	44	1227
59	-108	46	1591
60	0	0	448
61	0	0	414
62	-145	109	1360
63	0	0	448
64	-95	104	1492
65	0	0	431
66	0	0	597
67	44	-5	813
68	0	0	464
69	41	5	1027
70	-135	95	1409
71	0	0	348
72	34	-4	829
73	0	0	812
74	0	0	563
75	-194	94	1459
76	0	0	464
77	0	0	497
78	-140	84	1774
79	0	0	497
80	0	0	382
