Trial	x	y	RT
1	-220	100	2503
2	115	-2	3050
3	-161	45	2470
4	0	0	2172
5	-194	51	3233
6	-50	-3	2785
7	-2	-205	3730
8	-197	198	2089
9	-103	45	3018
10	-45	-151	3996
11	-151	2	3366
12	-183	92	4029
13	-193	140	2569
14	9	-210	2918
15	-198	-83	4029
16	-202	-141	2819
17	109	-116	3316
18	-92	-47	2487
19	8	-196	2304
20	-193	171	1989
21	-2	39	2985
22	-210	105	3001
23	-190	162	1973
24	2	-160	3249
25	-5	-131	2587
26	-151	-101	3465
27	58	-199	3581
28	-104	-111	2868
29	-204	192	2570
30	-133	198	3134
31	-53	-53	3349
32	-94	-1	2752
33	-202	142	3598
34	3	-122	3465
35	149	94	2968
36	-52	-142	3664
37	-147	-10	2736
38	1	144	3963
39	-147	-99	3979
40	-180	105	3498
41	103	39	2304
42	-154	56	1957
43	-196	-65	3084
44	-50	-162	2918
45	-123	-111	3200
46	2	61	4029
47	-183	202	1426
48	-146	-83	3797
49	-192	108	2487
50	-58	-173	3084
51	-54	-116	3316
52	-91	-125	3267
53	63	-164	2603
54	124	-156	3134
55	6	-101	2835
56	-146	82	2587
57	10	-149	2437
58	164	88	2205
59	-140	102	3465
60	102	-162	2504
61	-24	-109	3498
62	-196	160	2686
63	3	138	2586
64	-101	44	3531
65	-8	43	2918
66	-145	-56	2984
67	50	-170	2984
68	6	-201	2669
69	98	-105	2719
70	-197	-90	3315
71	-201	104	2553
72	160	-147	2338
73	-193	-102	2818
74	1	39	3615
75	-203	198	1906
76	-194	-86	4028
77	9	-170	2437
78	-189	97	3565
79	-52	-106	3117
80	-197	40	4028
