Trial	x	y	RT
1	-153	165	2105
2	0	-107	2686
3	-99	-52	3117
4	2	-192	3150
5	-80	-25	3879
6	6	-6	4029
7	166	-131	1923
8	-197	95	2951
9	-3	-128	3034
10	220	-48	2437
11	3	-91	2967
12	-48	-33	4028
13	-169	0	2205
14	65	-1	3416
15	-75	-118	3830
16	75	-48	3516
17	211	-81	3416
18	198	-97	2454
19	-80	-145	3299
20	2	123	3730
21	-1	-5	3962
22	-110	115	3034
23	-128	179	3034
24	14	-200	2620
25	141	-153	2818
26	-3	-130	3299
27	101	-125	2769
28	-125	-2	3200
29	-152	175	3449
30	-118	47	2719
31	0	-140	3217
32	-143	75	3200
33	-153	-53	3631
34	96	-159	3017
35	209	81	1956
36	3	-104	3100
37	-75	-150	4029
38	196	122	2520
39	-157	89	3133
40	-150	131	2884
41	-129	-115	2305
42	-165	78	2619
43	-126	-114	2835
44	1	-191	2603
45	-133	-116	3233
46	131	-119	2354
47	-92	-79	2951
48	-152	39	3912
49	-182	0	4028
50	85	-166	2553
51	-158	12	3664
52	-110	51	3763
53	51	-104	3598
54	49	-78	2504
55	0	-205	2935
56	-145	59	2504
57	4	-201	2769
58	78	-2	2818
59	-14	-82	3150
60	164	-41	3233
61	72	-127	3930
62	-153	162	2802
63	-5	-122	2952
64	-146	198	3465
65	-4	-192	3879
66	-168	-73	4028
67	1	-120	2570
68	-57	-123	3283
69	155	50	2620
70	-150	139	3681
71	-193	81	2852
72	190	-3	2321
73	-123	2	3184
74	4	-91	2123
75	-196	45	3034
76	-83	-126	2553
77	0	-131	4029
78	3	-82	3166
79	151	-78	2338
80	-143	14	3299
