Trial	x	y	RT
1	-195	189	1077
2	-47	0	1625
3	-195	199	1359
4	50	-204	3349
5	-53	-101	1061
6	-1	-201	1642
7	59	51	1791
8	-206	193	1078
9	1	-194	1277
10	63	-6	1227
11	-136	48	1559
12	-92	52	1210
13	-205	203	1061
14	8	-205	1509
15	-56	-107	2570
16	-40	-100	1061
17	63	-194	1658
18	97	-1	1227
19	20	-193	1393
20	-147	96	1459
21	-3	-205	912
22	-108	-152	1708
23	-147	-50	2586
24	19	-200	1376
25	102	95	1608
26	5	-200	1110
27	103	-155	1094
28	103	106	1078
29	-181	148	1343
30	100	92	1774
31	0	-197	1144
32	-142	91	995
33	-198	141	1691
34	50	-201	1425
35	151	147	1475
36	9	-195	1178
37	-45	-203	1260
38	151	137	1426
39	-48	-205	1343
40	-199	99	1144
41	59	1	845
42	89	91	1044
43	-96	-152	1211
44	58	63	1210
45	-5	-196	1526
46	62	52	1161
47	-202	105	1078
48	-34	-203	1608
49	-200	141	1293
50	2	-203	962
51	-211	97	1376
52	-48	-200	1376
53	12	-197	1260
54	136	91	1426
55	48	-213	3100
56	11	-105	928
57	16	-199	1608
58	112	53	1293
59	-148	144	1144
60	98	106	1508
61	5	-201	1028
62	-189	150	1294
63	-6	-209	1061
64	-188	196	1177
65	10	-204	1194
66	-135	-47	1492
67	-81	48	1791
68	10	-204	1044
69	160	141	1177
70	-217	144	829
71	-144	42	1011
72	156	147	1260
73	-57	-193	961
74	2	-196	1044
75	-195	190	961
76	-48	-201	928
77	49	-192	1144
78	-201	195	1194
79	-149	52	1277
80	10	-206	928
