Trial	x	y	RT
1	-93	103	2006
2	142	2	3067
3	-95	105	2934
4	-62	-51	3846
5	-3	10	4029
6	0	0	1260
7	55	-7	1674
8	-68	148	2553
9	-147	12	2885
10	107	51	2917
11	-106	112	3299
12	-106	95	2537
13	-150	107	3282
14	96	-93	4028
15	-98	18	4029
16	-47	-105	3316
17	135	-102	3349
18	59	-52	3183
19	57	0	1525
20	-101	96	3216
21	10	-105	3780
22	-192	98	4029
23	-193	151	2736
24	0	0	2139
25	144	-198	3184
26	-111	50	3481
27	110	-53	2752
28	-13	-8	4029
29	-153	104	2222
30	-95	36	3333
31	-54	93	3548
32	-40	-199	3482
33	-158	141	3532
34	86	-150	2703
35	159	-47	2105
36	47	51	2835
37	-61	104	3830
38	160	48	2620
39	-50	91	3466
40	-150	106	2188
41	98	-42	2222
42	-108	45	2487
43	-154	93	3896
44	139	-155	3349
45	-97	46	4029
46	-45	-52	3034
47	-101	105	2587
48	-106	56	2421
49	-93	100	2818
50	98	-47	4029
51	-158	39	2487
52	-61	97	3432
53	29	-164	4029
54	52	-204	1907
55	54	-5	2371
56	-51	-8	2769
57	5	0	2222
58	160	-103	2620
59	-33	36	1426
60	158	-93	2305
61	96	-199	2238
62	-55	146	2106
63	161	-101	2022
64	-1	0	1674
65	60	-87	2835
66	-143	90	2703
67	-88	2	4029
68	-35	-1	3415
69	153	-99	3199
70	-118	108	3731
71	-194	92	3365
72	194	-104	2238
73	-174	96	4029
74	60	44	2902
75	-153	147	2222
76	-43	94	2686
77	7	2	2354
78	-46	46	2719
79	-109	-52	2536
80	-160	52	2902
