Trial	x	y	RT
1	-150	152	2155
2	106	-55	1989
3	0	0	1227
4	0	0	613
5	3	93	978
6	0	0	530
7	91	2	1343
8	-47	101	1625
9	0	0	796
10	103	45	995
11	-84	-50	1028
12	-107	-2	2055
13	0	0	1227
14	-60	-56	1177
15	-3	2	1011
16	-4	-5	912
17	110	91	1459
18	-52	98	1940
19	84	0	1990
20	-93	86	2222
21	-82	0	1111
22	-40	4	1957
23	-60	111	2503
24	-102	-98	1807
25	92	3	1111
26	-91	-101	1194
27	43	-99	2388
28	-3	95	1906
29	-111	99	1956
30	-92	96	2073
31	109	-144	1492
32	-107	-198	1608
33	-154	94	1426
34	101	-107	2951
35	155	-55	3084
36	0	0	597
37	-99	56	2470
38	102	51	2321
39	84	4	1989
40	-147	-43	2603
41	67	-38	4029
42	-92	97	1857
43	-2	0	1061
44	0	0	663
45	-42	-44	1725
46	36	61	2719
47	-98	95	1526
48	-60	-54	2056
49	-106	51	1857
50	-11	-200	1459
51	5	85	1260
52	-98	10	2802
53	-62	-106	1443
54	1	99	2686
55	-12	-52	1824
56	53	44	2106
57	0	0	1525
58	4	103	1078
59	101	105	1061
60	-59	84	1906
61	3	0	580
62	-103	150	2155
63	147	-50	1807
64	9	98	1243
65	0	0	978
66	-112	54	2918
67	0	0	1542
68	0	0	1061
69	153	-142	2122
70	-95	48	1741
71	-170	95	2354
72	141	-51	1128
73	-154	47	2702
74	0	0	581
75	-143	144	2105
76	0	0	1442
77	3	-97	1293
78	-82	51	1989
79	11	-143	1725
80	-66	-3	2421
