Trial	x	y	RT
1	0	0	1459
2	91	29	2006
3	-158	15	2123
4	175	37	2338
5	-137	26	3117
6	-32	10	2802
7	5	-152	2404
8	0	0	1773
9	27	32	3083
10	39	-85	2371
11	-10	-185	2935
12	-176	133	2851
13	-135	122	2719
14	42	-172	2570
15	19	-23	3366
16	124	-46	2902
17	143	78	3465
18	13	-184	2670
19	0	0	1326
20	-66	-107	2985
21	-121	-65	3946
22	-116	141	3018
23	-223	50	2802
24	118	-81	3333
25	4	-182	1625
26	-211	32	2619
27	-6	-134	2337
28	3	-181	1857
29	-132	-93	3598
30	-4	-128	1492
31	179	38	2420
32	0	0	1028
33	-189	-23	2951
34	177	-40	3233
35	3	-103	1061
36	194	-49	3216
37	-170	30	3481
38	174	-75	3067
39	-181	92	3216
40	-138	31	3631
41	11	-104	2039
42	9	-86	3564
43	-141	44	3167
44	-4	-122	1642
45	-186	-31	2420
46	-124	-30	3481
47	-14	-97	2354
48	-41	-133	3565
49	-65	-149	2520
50	176	-46	3664
51	0	-140	2155
52	-38	-137	2786
53	183	-7	3183
54	0	0	1277
55	157	0	3167
56	180	33	3714
57	-1	-162	1658
58	97	-119	2835
59	-84	-92	3681
60	4	-178	1492
61	-1	-173	3034
62	-169	82	3116
63	-11	-190	846
64	152	4	3548
65	98	-119	3565
66	-173	126	3481
67	-13	-146	2006
68	106	-140	2818
69	2	-185	1028
70	-166	-54	3018
71	-210	128	3266
72	4	-192	796
73	-192	182	2454
74	204	72	2685
75	-140	27	3581
76	-140	23	3183
77	132	29	3416
78	-165	19	4029
79	-9	-189	1409
80	-168	-55	3083
