Trial	x	y	RT
1	-49	-31	3100
2	-22	-28	1907
3	-131	42	2653
4	183	40	2305
5	-76	44	1310
6	-14	-26	2520
7	0	0	813
8	-6	128	4029
9	-149	50	3449
10	-18	-7	1310
11	-99	-39	2918
12	-105	108	1277
13	-5	-1	1078
14	-63	-10	1128
15	-144	40	1791
16	-117	-28	1989
17	104	41	2288
18	-52	-8	4029
19	-1	-2	713
20	-110	62	2553
21	-115	-17	2768
22	-154	79	3647
23	-78	-48	3532
24	68	-8	3283
25	-12	-11	2371
26	-102	-48	2951
27	0	-1	514
28	-15	-10	2702
29	-98	113	2719
30	-104	82	3249
31	-107	-4	2239
32	0	0	530
33	-117	123	3117
34	-31	-52	3531
35	0	0	514
36	139	38	2304
37	-105	54	1873
38	81	20	3250
39	82	2	3150
40	-42	-20	1874
41	-30	-31	2371
42	41	-2	2073
43	-41	-51	2371
44	-1	-3	862
45	-140	130	2652
46	-55	-36	3100
47	-86	93	3996
48	-155	22	3200
49	-54	-48	2736
50	-42	-61	3465
51	-12	-6	1343
52	0	-1	2471
53	-63	-20	2470
54	0	-1	397
55	104	38	1890
56	120	60	1210
57	95	43	1045
58	-10	-10	1575
59	-7	-5	415
60	0	-8	1741
61	15	12	2006
62	-106	42	2984
63	46	4	1957
64	-19	-12	1177
65	56	-10	962
66	-146	70	2371
67	-30	-29	2437
68	-52	-34	995
69	0	0	580
70	-125	72	2421
71	-119	147	2238
72	-7	-10	3233
73	-18	-19	1923
74	131	-6	3266
75	-132	51	3481
76	-138	-7	3150
77	145	54	1724
78	-47	-17	2520
79	-1	-3	1227
80	-168	188	2918
