Trial	x	y	RT
1	-49	-44	2288
2	-7	-205	962
3	-104	136	945
4	145	50	945
5	-98	114	1343
6	62	57	762
7	0	0	514
8	-2	95	1194
9	-40	146	1724
10	42	45	1045
11	0	0	498
12	-152	144	1193
13	2	146	2321
14	145	56	995
15	-41	145	2189
16	102	55	2620
17	94	102	1459
18	0	0	796
19	48	44	730
20	-52	94	1028
21	59	103	929
22	-155	140	1426
23	-61	91	2039
24	90	91	1741
25	0	0	431
26	-43	204	1558
27	105	52	812
28	0	0	448
29	-45	46	1128
30	0	0	597
31	111	101	1459
32	-47	-106	2703
33	-102	96	3183
34	52	4	1608
35	0	0	481
36	51	99	1492
37	-104	72	1973
38	-51	89	1226
39	-150	98	2355
40	-84	51	1558
41	0	1	647
42	48	50	1078
43	-110	153	2636
44	3	-43	663
45	-4	94	1724
46	0	0	564
47	0	0	829
48	-107	41	1327
49	-47	46	1359
50	94	44	995
51	0	0	1459
52	-148	106	1210
53	51	50	863
54	0	0	597
55	99	54	961
56	42	142	2387
57	103	53	2835
58	0	0	547
59	-1	46	1774
60	0	0	481
61	0	0	448
62	-55	58	1840
63	0	0	481
64	-1	53	1011
65	-207	98	1791
66	-112	102	2570
67	0	0	547
68	63	49	1459
69	0	0	813
70	-44	-5	780
71	-149	105	1061
72	0	0	564
73	-141	98	1426
74	95	51	1178
75	-95	52	1675
76	-69	55	1807
77	52	51	1393
78	-3	106	1343
79	0	0	597
80	-125	86	2901
