Trial	x	y	RT
1	-57	4	3382
2	49	-2	2719
3	-138	1	2984
4	51	4	2819
5	-104	-3	3780
6	3	0	2652
7	61	5	3713
8	-59	-3	2918
9	-104	-52	3879
10	46	7	3714
11	-7	4	2388
12	-91	0	3183
13	-50	-50	3084
14	66	-40	3531
15	57	49	4029
16	-93	-6	2702
17	107	91	3432
18	-45	-50	3316
19	68	-28	4029
20	-51	46	3250
21	-59	-26	3266
22	-101	-11	2122
23	-121	-29	3498
24	3	-7	2637
25	62	-3	2421
26	113	56	3166
27	38	25	4029
28	109	10	2786
29	61	-45	4029
30	-4	-3	2172
31	-93	-12	2073
32	-49	-46	4028
33	-98	0	3150
34	0	-5	3846
35	55	1	3267
36	55	19	4029
37	-107	-22	3051
38	-36	-22	1525
39	-112	17	2753
40	67	-53	4029
41	11	-3	1857
42	-51	-52	2702
43	-66	-25	4029
44	1	0	2818
45	-103	16	2620
46	-17	-16	4029
47	-49	2	2968
48	78	31	2686
49	29	-35	2901
50	2	-4	2620
51	-32	25	3034
52	-45	-30	2553
53	11	-5	1525
54	51	1	3880
55	-19	-5	1740
56	-57	-18	3017
57	0	0	962
58	-16	-11	2205
59	-25	-28	2089
60	-61	-24	4028
61	26	-17	2869
62	-63	-23	1907
63	-12	-18	3266
64	-71	-28	2885
65	33	19	2586
66	-120	26	2437
67	57	-25	3366
68	-74	-25	4029
69	50	-17	2918
70	-58	-25	2255
71	-84	26	1840
72	81	-21	2122
73	-131	21	2503
74	49	26	2951
75	61	-25	1923
76	-78	-26	1724
77	-11	27	2967
78	-27	-26	3134
79	-14	-20	4029
80	-56	-21	2305
