Trial	x	y	RT
1	-68	53	1260
2	0	0	531
3	-141	122	1177
4	111	-12	845
5	-136	73	1028
6	8	-138	1376
7	-3	-1	1956
8	-156	13	1492
9	0	1	746
10	-14	-37	1873
11	-122	64	2453
12	-118	118	2520
13	0	0	564
14	-10	28	2122
15	-125	75	1890
16	0	0	1078
17	109	17	1525
18	60	-67	1906
19	169	116	3017
20	-122	81	1608
21	-12	-8	1326
22	-125	124	1641
23	-82	73	1260
24	2	-22	2172
25	-7	-43	1144
26	-100	78	3631
27	89	63	1061
28	-77	-81	1608
29	-64	48	1045
30	0	0	779
31	133	19	1526
32	0	0	862
33	-74	29	2536
34	-39	-19	1044
35	32	25	2453
36	51	30	1359
37	-138	121	1542
38	-13	-29	1309
39	-61	28	2338
40	-29	-30	2587
41	-21	-30	1691
42	-52	35	1244
43	-84	85	1625
44	-25	-42	896
45	-179	173	1923
46	-29	-31	2255
47	-121	108	1160
48	-79	79	3564
49	-68	65	2686
50	-23	-5	3382
51	-38	31	1956
52	-115	73	1823
53	0	0	480
54	-46	2	961
55	0	0	530
56	5	58	1592
57	69	86	1492
58	0	0	729
59	-38	25	1907
60	-5	-1	697
61	0	1	448
62	40	32	2055
63	-1	0	697
64	-37	24	1608
65	2	-2	929
66	-136	136	1641
67	0	0	348
68	-64	39	1841
69	2	-102	2255
70	-81	69	1907
71	-173	155	1724
72	89	-9	2321
73	-187	101	1840
74	177	15	1923
75	-85	70	1807
76	-90	64	2653
77	-96	-107	1442
78	-1	1	1210
79	-7	0	1509
80	-126	124	2818
