Trial	x	y	RT
1	-199	154	2851
2	107	-98	2835
3	-54	98	3067
4	203	-110	2752
5	-138	97	3548
6	-1	-206	3813
7	3	-200	2023
8	-97	102	2520
9	105	59	4028
10	98	-146	3863
11	-40	156	3366
12	-93	155	3730
13	-7	96	4029
14	98	-165	3515
15	-54	-152	3681
16	107	-53	3830
17	99	-88	3581
18	66	-105	4029
19	95	-99	3714
20	-106	-56	3051
21	-105	114	3333
22	-162	154	2470
23	-108	142	3398
24	96	-149	3216
25	-4	-206	2902
26	-58	107	3780
27	-102	-105	2653
28	-6	-150	3250
29	-171	32	4029
30	-91	105	3416
31	0	98	2951
32	-101	-5	3068
33	-107	108	3896
34	145	-56	3034
35	63	-150	3415
36	-104	89	3117
37	-111	-155	3631
38	52	-166	3183
39	-197	206	929
40	-122	-193	3896
41	0	-55	2453
42	-29	151	3348
43	-151	150	2520
44	5	-199	2073
45	112	-53	2968
46	143	-99	3051
47	-152	205	1459
48	-41	95	3134
49	-96	108	2388
50	-109	-103	2935
51	-40	-50	2967
52	-142	106	3100
53	113	50	2603
54	-42	-206	3647
55	146	-199	3316
56	45	204	3846
57	57	-202	3598
58	90	-159	3681
59	-45	186	3896
60	-48	-209	3134
61	54	-208	3432
62	-96	-159	3780
63	-42	1	3847
64	-42	41	3531
65	-131	-95	3349
66	-172	111	3250
67	-105	96	3548
68	160	110	3167
69	-46	-108	4029
70	-55	-50	3730
71	-151	103	3332
72	1	-154	3001
73	-195	161	2570
74	203	-103	2752
75	-148	-1	3896
76	-94	106	3183
77	161	-97	3548
78	-101	50	3880
79	-106	-104	3946
80	-184	94	3962
