Trial	x	y	RT
1	-53	2	1475
2	103	0	1508
3	-201	133	1757
4	4	-6	829
5	-50	-6	1260
6	46	-1	713
7	-6	0	481
8	-67	118	2255
9	-44	0	1227
10	90	75	597
11	48	-46	1459
12	-73	8	829
13	103	62	846
14	-5	1	514
15	-111	6	1741
16	0	0	780
17	0	0	746
18	0	0	481
19	66	-11	746
20	-204	102	2089
21	0	0	481
22	-107	1	1061
23	-162	12	1210
24	8	-9	1210
25	0	0	447
26	-83	0	1293
27	49	-3	1575
28	0	0	630
29	-46	4	1111
30	6	0	1343
31	0	0	464
32	0	0	630
33	-118	76	1641
34	0	0	647
35	84	-9	1078
36	-1	-5	1094
37	-51	1	1095
38	41	-7	1111
39	-57	4	1077
40	-13	44	961
41	163	2	1360
42	-87	1	762
43	-89	-2	1276
44	0	0	498
45	-31	-4	1094
46	0	0	298
47	-119	89	680
48	0	0	762
49	-37	2	680
50	0	0	398
51	0	0	431
52	0	0	514
53	0	0	779
54	54	47	746
55	0	0	481
56	0	0	563
57	0	0	331
58	83	-1	961
59	0	0	1177
60	39	-4	1193
61	0	0	431
62	-179	47	1757
63	5	1	1127
64	0	0	911
65	0	0	398
66	-112	-6	1194
67	0	0	398
68	0	0	448
69	47	-6	812
70	-168	44	1559
71	-14	92	1226
72	59	-55	1924
73	-56	86	1624
74	0	0	912
75	-121	43	1890
76	-49	-5	1094
77	-2	-99	1260
78	-8	8	1824
79	3	-146	1608
80	-54	-19	1409
