Trial	x	y	RT
1	-88	59	2652
2	38	1	2769
3	-137	130	2636
4	89	-46	2652
5	-131	64	2835
6	47	-53	2205
7	3	-106	2122
8	-55	86	2537
9	-81	89	2387
10	40	-39	1873
11	16	-56	2901
12	-92	105	2404
13	7	96	2172
14	58	-102	2106
15	-86	51	2835
16	-67	92	2404
17	107	3	2669
18	7	-97	3083
19	6	-62	2652
20	-68	146	3597
21	40	-95	2868
22	-144	137	2122
23	-81	95	2553
24	48	-63	2172
25	0	0	1061
26	-43	92	1956
27	89	-100	3051
28	0	0	1078
29	-49	89	2437
30	-3	44	3365
31	45	-93	2652
32	0	0	1077
33	-148	95	2238
34	59	-93	1725
35	0	0	1144
36	-41	54	2769
37	-112	98	3233
38	0	0	878
39	8	41	1907
40	-40	6	2520
41	-43	-57	2055
42	-60	49	2586
43	-67	48	2305
44	0	0	796
45	-64	8	2918
46	0	-6	2569
47	-40	-6	2818
48	-89	49	3249
49	-57	3	2985
50	0	-1	696
51	-44	-24	3282
52	-100	133	3382
53	96	-96	2951
54	0	0	1758
55	11	-90	2902
56	-20	97	3913
57	50	-193	2802
58	7	-47	2620
59	-17	32	3846
60	0	0	1326
61	-1	-58	2570
62	-38	100	2321
63	-6	-62	2205
64	-8	61	4029
65	-35	-47	2669
66	-117	155	2752
67	36	-45	3216
68	4	-67	2951
69	0	0	1028
70	-80	23	2520
71	-127	142	2653
72	0	0	995
73	-168	98	2188
74	3	-97	1973
75	-44	109	2636
76	-74	96	4028
77	2	-60	1989
78	1	-37	2205
79	-2	-60	1989
80	-115	93	2006
