Trial	x	y	RT
1	-102	43	2072
2	0	0	1957
3	-152	58	3134
4	6	-140	3001
5	-96	107	2255
6	104	-50	3946
7	45	-153	2653
8	-73	91	4029
9	-51	55	2371
10	58	-104	2006
11	-84	1	2619
12	-122	149	1890
13	6	51	2421
14	142	-46	3730
15	-76	76	2288
16	-128	6	3067
17	127	-37	3084
18	0	-1	813
19	-79	-84	3482
20	-125	70	2603
21	-93	27	2918
22	-183	179	2619
23	-91	78	2040
24	123	-37	1840
25	27	-128	2802
26	-77	157	1890
27	129	-55	2735
28	10	4	1808
29	-47	97	3332
30	-73	-24	3017
31	123	-54	3565
32	34	-164	3200
33	-125	27	3217
34	19	-125	2404
35	70	-120	3747
36	-75	76	2106
37	-178	75	1708
38	24	4	1012
39	-147	53	2785
40	-35	-1	2619
41	28	-96	1443
42	4	48	1890
43	-73	156	2205
44	5	-197	1127
45	-125	84	2769
46	57	-90	2852
47	-106	79	3863
48	-74	88	3564
49	-77	45	2752
50	28	-47	2835
51	-1	-35	2023
52	-174	179	2105
53	144	-4	1575
54	-1	-4	2255
55	127	-88	2901
56	-25	87	2155
57	42	-40	912
58	33	-111	1923
59	-26	44	2702
60	0	0	1807
61	88	-5	2056
62	-124	28	2902
63	78	-82	2205
64	-79	43	2835
65	11	-134	2039
66	-174	197	2769
67	3	-93	1061
68	124	-1	2371
69	-7	-77	2587
70	-94	36	2487
71	-202	105	2504
72	-7	-108	2719
73	-200	132	1890
74	129	-53	2619
75	-124	30	2620
76	-90	129	3084
77	-61	-6	2271
78	-78	81	1077
79	0	-74	2388
80	-142	126	2917
