Trial	x	y	RT
1	-52	-3	2437
2	0	-105	2139
3	-143	59	2255
4	63	-55	2786
5	-95	-52	2139
6	151	-101	2056
7	-5	-199	3084
8	-4	106	3366
9	-44	98	3299
10	4	0	2287
11	-41	0	2934
12	-53	148	2503
13	11	140	3764
14	55	-5	1691
15	-94	101	3564
16	0	0	2636
17	97	57	2636
18	111	-58	2836
19	103	52	2619
20	-111	54	3100
21	111	-8	2338
22	-191	93	2437
23	-145	-5	2818
24	53	-107	2288
25	4	-199	2636
26	-134	149	3465
27	140	94	2288
28	-7	-54	1045
29	-40	42	3067
30	-50	56	3564
31	108	-2	2686
32	-4	-161	3581
33	-103	102	3100
34	0	0	829
35	4	-46	2089
36	100	47	2636
37	-109	57	2437
38	56	40	2536
39	-47	136	2620
40	-37	0	3249
41	-1	-159	3200
42	-54	90	3134
43	-106	134	1973
44	-1	-156	4029
45	-114	88	3847
46	0	0	1094
47	-146	99	4029
48	-103	193	3713
49	-153	101	3266
50	54	1	2935
51	0	0	1840
52	-202	83	3084
53	114	37	2255
54	-2	3	2255
55	10	46	3150
56	-9	95	2337
57	106	-56	3084
58	0	0	779
59	88	96	2404
60	39	-161	2321
61	67	153	2851
62	-103	5	3051
63	46	49	2055
64	40	53	3034
65	-88	34	3366
66	-194	104	1841
67	0	0	763
68	0	0	1957
69	10	-50	1028
70	-141	5	3366
71	-191	174	2636
72	-41	48	1957
73	-203	154	2785
74	97	3	2719
75	-199	83	3017
76	-97	41	1757
77	-33	-90	3664
78	-90	7	3349
79	1	-52	3249
80	-208	96	3482
