Trial	x	y	RT
1	-104	-154	1823
2	152	-104	2106
3	-87	-182	1807
4	16	-220	1128
5	-10	-198	1509
6	16	-196	1625
7	0	0	763
8	-151	49	2371
9	-53	-197	2835
10	63	-149	2569
11	-174	-65	995
12	-71	-209	2686
13	-138	105	2935
14	1	-215	1757
15	-102	-222	2885
16	-152	-206	2719
17	91	-202	1443
18	58	-209	1525
19	67	-221	1260
20	97	-54	3366
21	53	-199	1873
22	-110	-140	2885
23	-185	94	2006
24	0	0	630
25	0	0	580
26	-3	-201	2238
27	61	-203	2288
28	169	-209	1310
29	-125	-16	2404
30	-165	67	2504
31	47	-207	2636
32	125	-202	1691
33	-185	37	1625
34	52	-201	2553
35	106	-205	1906
36	14	-217	1559
37	-48	-217	1874
38	104	-162	2172
39	-133	-217	1276
40	-67	-221	2039
41	91	-114	1890
42	-97	-62	2322
43	-91	-194	1956
44	1	-202	1758
45	-40	-207	1675
46	200	19	2172
47	-195	157	1907
48	-47	-189	2172
49	-100	-150	2603
50	53	-205	2835
51	-40	-211	2785
52	-90	-157	2520
53	0	0	447
54	36	-209	2570
55	97	-213	2553
56	-87	-193	2951
57	-3	-218	2288
58	108	-160	2752
59	-148	37	1940
60	14	-224	1277
61	103	-218	2984
62	-172	0	1459
63	144	-186	2354
64	-183	146	1592
65	5	-212	1840
66	-129	-169	2205
67	105	-117	2918
68	105	-210	2487
69	-82	-168	1243
70	-151	108	2818
71	-93	-150	1840
72	15	-211	1658
73	-108	40	2918
74	79	-209	2304
75	-152	82	2039
76	-71	-162	2039
77	55	-206	2388
78	-116	114	2072
79	78	-197	2056
80	-106	-189	2752
