Trial	x	y	RT
1	-57	-2	2072
2	0	0	613
3	-97	97	3051
4	153	48	1807
5	-144	54	3216
6	56	0	1990
7	-4	-56	2123
8	0	0	663
9	-48	45	3001
10	0	0	928
11	-46	0	2305
12	-93	50	2951
13	4	97	3481
14	55	-1	1558
15	108	3	3415
16	0	0	730
17	109	55	2487
18	-1	-50	2254
19	0	0	1707
20	-105	51	3050
21	0	0	1873
22	-151	147	3631
23	-144	3	4012
24	2	-51	1327
25	5	-104	1807
26	-91	97	4029
27	101	9	2172
28	0	0	763
29	-2	-3	2819
30	-60	1	2172
31	0	0	2371
32	0	0	730
33	-194	0	2487
34	154	2	1343
35	3	-51	1111
36	0	0	729
37	-153	52	2454
38	0	0	2288
39	-42	2	2636
40	-45	2	2089
41	1	-1	2453
42	1	44	3763
43	-53	94	3067
44	0	0	779
45	50	48	2753
46	0	0	1144
47	-95	-2	2504
48	-144	78	3217
49	-72	2	2901
50	0	0	1094
51	0	0	1426
52	-118	51	3316
53	77	4	1973
54	1	-50	2188
55	88	1	3001
56	88	85	3415
57	-82	2	2238
58	0	0	729
59	0	0	630
60	0	-75	1906
61	106	2	2122
62	-77	0	2702
63	0	0	1409
64	-58	-1	2835
65	0	0	2022
66	-71	1	1890
67	-3	-52	2255
68	-55	2	2735
69	1	-3	2453
70	-14	-30	3631
71	-122	51	3134
72	0	0	2255
73	-66	3	2636
74	86	1	1973
75	-64	1	2089
76	-1	0	3316
77	74	1	1774
78	-1	56	2006
79	0	0	895
80	-113	-1	3051
