Trial	x	y	RT
1	-146	90	2354
2	100	0	2006
3	-198	206	2818
4	0	0	1757
5	-149	0	2736
6	0	0	978
7	0	0	1077
8	-202	203	1857
9	-155	57	2088
10	62	-3	1591
11	-189	-2	1840
12	-204	-52	2321
13	1	0	2570
14	-6	0	1260
15	0	0	1542
16	0	0	1127
17	154	-6	1857
18	-5	-4	863
19	0	0	1227
20	-192	0	2454
21	0	0	1409
22	-205	154	2238
23	-206	200	1542
24	0	0	746
25	0	0	978
26	0	0	812
27	0	-1	911
28	0	0	1011
29	-195	7	1990
30	0	0	713
31	0	0	1078
32	-55	7	1094
33	-204	43	2138
34	0	0	1111
35	0	0	779
36	102	-3	1724
37	-187	6	1691
38	0	0	796
39	0	0	1077
40	-199	5	1658
41	0	0	712
42	0	0	1227
43	-208	52	2172
44	0	0	1011
45	-208	7	2205
46	0	0	879
47	-207	204	2205
48	-4	-97	2686
49	-197	-5	1841
50	4	-207	1409
51	-4	-99	2123
52	-203	98	2768
53	0	0	1558
54	144	-2	1658
55	-3	-207	1359
56	0	0	1111
57	3	-200	1841
58	197	2	1442
59	65	9	1874
60	0	0	779
61	0	0	1442
62	-209	103	2520
63	4	-210	2852
64	-33	205	3896
65	0	-201	1741
66	-201	201	1442
67	105	-4	1956
68	0	0	829
69	111	-3	1260
70	-200	201	1658
71	-213	139	1874
72	211	-3	1641
73	-210	185	2835
74	0	0	1393
75	-194	145	1973
76	-201	181	1459
77	0	0	1807
78	0	0	1260
79	0	0	746
80	-213	8	1675
