Trial	x	y	RT
1	-153	53	3763
2	145	-110	3415
3	-136	128	2570
4	123	-48	3912
5	-151	-141	3465
6	-12	-188	2819
7	7	-195	2686
8	-123	191	3979
9	-88	-147	2968
10	0	-8	3813
11	-93	-91	4029
12	-147	-122	3449
13	-169	137	2437
14	-2	-198	2586
15	-12	-40	4029
16	-127	-110	2586
17	115	-103	3083
18	150	-1	2719
19	-9	-160	2835
20	-170	87	2586
21	3	-153	3399
22	-62	90	3382
23	-175	172	2122
24	0	0	1890
25	-1	-137	2520
26	0	-137	3648
27	136	-168	2155
28	1	-224	2952
29	-178	90	2868
30	-152	-141	3200
31	2	-31	3481
32	-5	-209	1359
33	-194	167	2105
34	-1	0	2370
35	173	-135	2702
36	81	-44	4029
37	-170	75	1989
38	95	-130	2719
39	-133	94	2172
40	6	74	4028
41	99	-127	3333
42	137	31	3216
43	-154	76	2055
44	2	-219	2437
45	-149	-22	3515
46	57	-78	2719
47	-99	-86	2967
48	-103	43	4029
49	-120	110	3034
50	81	-204	3283
51	-126	106	1658
52	-130	-114	2205
53	46	-178	4029
54	-3	-181	2006
55	-11	-201	1808
56	81	48	2951
57	2	-173	2106
58	121	-79	3531
59	159	-126	2752
60	0	-153	2852
61	-5	-196	2172
62	-153	116	2271
63	0	0	2255
64	-83	126	2752
65	9	-161	3017
66	-157	47	2686
67	103	-126	3332
68	61	-133	3216
69	4	-69	4028
70	-175	172	1890
71	-181	170	2818
72	52	-162	3780
73	-149	86	3531
74	63	-145	2968
75	-169	200	2603
76	-108	-133	3250
77	-13	-184	2984
78	-150	48	3134
79	156	-75	2304
80	-165	78	2454
