Trial	x	y	RT
1	-51	-3	2951
2	50	-52	1990
3	-153	107	3051
4	0	0	796
5	0	0	2205
6	0	0	1110
7	111	-6	1359
8	-91	-5	3631
9	-47	54	2719
10	154	97	2487
11	-148	102	2768
12	-137	44	3796
13	-98	1	1376
14	5	-56	3416
15	-54	-47	2421
16	-81	54	2752
17	158	100	2139
18	203	8	3133
19	152	-2	2139
20	-151	49	3083
21	-46	49	3763
22	-145	12	2669
23	-197	106	2354
24	0	0	1359
25	65	-11	2470
26	7	0	813
27	55	52	3034
28	56	50	2454
29	-46	0	2719
30	-138	105	2786
31	0	-2	1459
32	111	2	2156
33	-149	50	3266
34	148	1	1625
35	154	102	1377
36	0	0	1823
37	-47	50	3399
38	148	142	1873
39	-44	48	2239
40	-3	45	2487
41	64	3	1841
42	-108	102	2387
43	-92	46	2321
44	-12	-5	2868
45	7	48	3995
46	67	1	1790
47	-153	150	2321
48	-52	49	2736
49	-44	149	1575
50	57	44	1376
51	0	0	1459
52	-60	55	2669
53	140	-1	1541
54	52	-4	928
55	9	-58	1940
56	113	4	1493
57	0	0	1989
58	153	144	1873
59	-95	90	2106
60	141	46	2653
61	0	0	1360
62	-101	41	3597
63	56	-4	1377
64	154	150	1509
65	0	-1	1542
66	-160	99	2554
67	67	-7	1957
68	50	-7	1940
69	98	48	1475
70	-141	157	2636
71	-152	107	2305
72	1	0	1193
73	-88	52	2470
74	0	0	1309
75	-195	99	2039
76	-102	2	2587
77	59	3	1790
78	0	53	2354
79	56	2	2835
80	-61	99	2072
