Trial	x	y	RT
1	-102	50	1525
2	55	5	2007
3	-97	52	2321
4	0	0	945
5	-47	-37	2536
6	-54	94	2122
7	-86	59	1608
8	-6	40	1658
9	0	0	962
10	0	0	796
11	-85	49	1443
12	-54	108	1873
13	144	158	2221
14	-108	97	2454
15	-102	3	2404
16	54	-57	1675
17	-3	62	1128
18	-102	61	1293
19	0	0	465
20	-105	135	2155
21	-52	50	1111
22	58	47	2487
23	-3	102	2321
24	-94	48	1193
25	54	94	1227
26	56	-67	879
27	-51	50	1177
28	-86	-52	2056
29	-86	42	2520
30	-91	88	1442
31	-82	-47	1111
32	143	102	1691
33	-135	101	2222
34	56	56	1476
35	98	52	1675
36	-140	49	1956
37	-40	46	1178
38	-52	46	1426
39	56	45	1608
40	-83	50	1426
41	-108	40	1591
42	96	57	1160
43	-2	39	597
44	-144	96	1658
45	-54	-44	2702
46	-49	48	795
47	0	63	729
48	-49	58	1658
49	65	93	1807
50	0	0	730
51	-57	48	1758
52	7	41	796
53	102	51	1160
54	101	48	1475
55	52	55	1359
56	54	65	1526
57	-65	-97	1907
58	99	-7	1111
59	107	-10	1757
60	147	98	1856
61	-138	108	1625
62	-149	148	1740
63	66	54	1111
64	98	58	878
65	-160	143	1873
66	-91	93	1973
67	64	50	1890
68	114	107	1790
69	108	94	1492
70	121	55	1940
71	-12	51	2288
72	114	100	1642
73	-51	57	1724
74	-103	63	1608
75	-142	156	1542
76	-52	64	1359
77	-95	101	1144
78	108	139	2172
79	-145	91	2238
80	-54	2	1707
