Trial	x	y	RT
1	-193	195	2006
2	58	-47	3382
3	-39	44	1044
4	61	36	2321
5	-66	1	2669
6	39	-147	1359
7	108	-101	1823
8	-143	97	1873
9	-62	-49	2487
10	109	-14	2885
11	-153	-47	1940
12	-136	88	1260
13	-96	154	2172
14	0	-125	1061
15	-150	35	1675
16	-110	89	1708
17	35	-114	1907
18	7	-86	1360
19	4	-37	829
20	-65	126	1376
21	-4	-59	746
22	-130	108	2321
23	-168	131	2304
24	22	-170	1873
25	-7	-46	1294
26	-36	-30	1608
27	16	36	1343
28	85	34	2338
29	-125	108	2022
30	-19	-44	2819
31	-14	-74	1791
32	99	-21	2271
33	-124	127	2470
34	34	-46	1260
35	116	29	1791
36	-34	-38	1326
37	-161	70	2254
38	-106	-54	1608
39	-145	52	1194
40	-115	56	1940
41	80	44	1194
42	-33	128	1327
43	-148	30	2056
44	59	-130	1227
45	-84	26	2570
46	143	26	1642
47	-177	69	1326
48	-156	31	1857
49	-128	29	1708
50	29	-99	1376
51	-64	80	1675
52	-149	102	1658
53	42	-60	746
54	157	17	2056
55	-33	-77	1210
56	-112	36	928
57	78	-84	763
58	47	-62	879
59	-80	129	1094
60	58	-64	1691
61	54	-56	862
62	-133	138	1127
63	-89	-77	1725
64	-146	89	1658
65	55	-79	1359
66	-161	102	2304
67	59	-34	1807
68	-30	-96	1907
69	161	-38	2520
70	-172	124	1127
71	-167	119	1244
72	93	-60	829
73	-186	56	1260
74	32	-100	995
75	-190	45	1558
76	-122	-16	945
77	18	-124	812
78	-126	116	829
79	30	-115	1128
80	-129	76	2702
