Trial	x	y	RT
1	-104	54	2619
2	52	4	2851
3	-99	3	2288
4	55	6	2056
5	-64	2	2586
6	46	0	2620
7	115	5	3283
8	-144	96	3780
9	-52	2	3514
10	105	52	2686
11	-102	48	2769
12	-103	51	2586
13	-50	-1	3514
14	48	0	3067
15	-93	5	2736
16	-145	93	3814
17	106	42	3067
18	-57	6	3814
19	106	-1	4029
20	-156	50	3531
21	105	-5	3829
22	-154	3	2769
23	-203	98	2536
24	109	0	3647
25	52	2	2272
26	-102	-2	3581
27	60	-1	3018
28	-46	3	2885
29	-97	3	3250
30	-105	-1	2752
31	64	-7	3648
32	-42	-2	1824
33	-159	-1	3017
34	95	0	2454
35	154	7	1757
36	-40	-3	2736
37	-49	0	2023
38	58	-3	2040
39	-92	2	3217
40	57	-62	4029
41	113	43	2503
42	-61	-2	2156
43	-98	0	2553
44	59	2	1725
45	-146	-1	3200
46	155	-1	2835
47	-157	93	2869
48	-104	4	2719
49	-141	49	2603
50	64	-2	3034
51	108	53	3083
52	-147	-4	2172
53	69	-2	2802
54	106	-9	2387
55	44	-7	2354
56	-109	-1	2968
57	53	-2	4029
58	100	55	1592
59	-105	-6	2503
60	51	-2	1624
61	43	-6	2553
62	-158	49	2520
63	59	-10	2470
64	-98	50	3697
65	-48	2	3896
66	-108	6	2801
67	102	-6	1707
68	-46	-8	2819
69	109	-6	2172
70	-153	96	3581
71	-160	7	2371
72	108	-5	1675
73	-151	6	2155
74	65	-6	2072
75	-210	3	1990
76	-134	-3	3366
77	56	-1	2420
78	-45	4	2404
79	-38	-5	1956
80	-107	-3	3249
