Trial	x	y	RT
1	-200	203	2122
2	-50	-94	2470
3	-195	94	2802
4	156	-51	2437
5	-151	-48	3250
6	102	-197	2437
7	43	-206	2652
8	-142	98	2934
9	-161	-46	3482
10	105	-63	2570
11	-151	150	2670
12	-145	203	2553
13	-200	152	2023
14	119	45	1276
15	-156	95	2105
16	163	88	2338
17	109	-55	4012
18	205	47	2420
19	103	45	3100
20	-202	87	2835
21	4	-146	1691
22	-190	189	1393
23	-192	140	3133
24	4	-202	1807
25	6	-148	2421
26	-101	146	1989
27	197	147	2851
28	-60	-151	2421
29	-199	147	3217
30	-207	195	3863
31	91	-93	3714
32	-211	-148	2139
33	-203	99	1758
34	185	-151	2901
35	151	-141	1757
36	-5	85	2802
37	-188	2	3913
38	194	40	3150
39	5	150	3598
40	-107	-61	2006
41	-11	-141	2470
42	2	90	2023
43	-162	85	3100
44	-6	-191	1144
45	-100	-2	2304
46	-3	-95	2768
47	-93	-48	3431
48	-58	188	2619
49	-148	94	2636
50	202	135	1393
51	199	52	2503
52	-210	147	2736
53	-102	-157	2935
54	3	-200	3498
55	45	-151	2138
56	-3	134	3399
57	102	-153	1874
58	-45	-142	1343
59	-55	42	3648
60	44	-153	2520
61	-5	-94	3432
62	-201	107	2222
63	-7	-203	2155
64	-89	54	2868
65	-90	-100	1641
66	-194	153	2138
67	93	-101	2768
68	145	-56	1807
69	159	100	1740
70	-144	37	2288
71	-212	200	3780
72	211	103	1923
73	-209	146	2487
74	205	-54	1276
75	-188	92	1824
76	-53	87	1642
77	-52	-106	1575
78	-94	45	2503
79	-10	-102	2819
80	-198	143	2586
