Trial	x	y	RT
1	-197	109	2238
2	115	-45	3797
3	-197	96	2653
4	0	0	3514
5	-85	2	2901
6	-6	-158	2719
7	-4	-91	3813
8	-199	104	3863
9	-47	2	4028
10	143	51	3299
11	-52	-41	2785
12	-95	-1	2968
13	-57	-43	2852
14	0	0	1807
15	0	0	2553
16	-105	0	2967
17	90	-4	3249
18	-1	-47	2768
19	0	0	3465
20	-139	49	3498
21	-25	0	3432
22	-191	141	2255
23	-206	144	1691
24	0	0	2105
25	44	-4	2968
26	-96	4	2570
27	0	0	2338
28	0	-199	2006
29	-87	47	1956
30	-93	37	2007
31	-110	53	3714
32	-109	1	3366
33	-139	98	2719
34	114	6	2884
35	39	-4	2155
36	-2	-38	3366
37	-101	4	2155
38	141	48	1708
39	-143	53	3680
40	-94	10	3101
41	-53	-57	2205
42	-86	45	2768
43	-134	56	3332
44	-86	7	1376
45	-104	42	2155
46	137	44	1939
47	-151	98	2238
48	-47	5	2172
49	-94	40	2371
50	5	-37	3399
51	0	0	1608
52	-154	81	3200
53	-88	4	3399
54	-51	-93	1559
55	13	-204	2620
56	-147	45	2669
57	58	1	3946
58	48	46	2238
59	-52	41	1144
60	-47	-98	2272
61	53	1	1923
62	-199	104	2089
63	10	-150	2869
64	-129	98	3465
65	61	-41	4029
66	-192	147	2255
67	35	1	1558
68	51	-3	1724
69	52	-2	1160
70	-109	42	3681
71	-143	102	2205
72	137	47	1492
73	-135	97	1824
74	8	-109	2570
75	-144	50	2138
76	-48	-40	2801
77	-137	9	2487
78	-130	50	1840
79	-5	0	1476
80	-137	42	3266
