Trial	x	y	RT
1	-64	-42	2951
2	106	-150	3034
3	-154	41	2321
4	103	-98	2669
5	-97	89	3382
6	185	-149	1940
7	109	-199	4029
8	-92	51	2371
9	-63	-59	2354
10	52	-152	3117
11	-51	-110	2801
12	-52	-151	2868
13	-94	-50	2255
14	146	-97	1276
15	-52	-108	2437
16	97	-58	1824
17	200	-64	2868
18	-49	1	2387
19	103	-4	2736
20	-58	88	2206
21	-42	-47	2553
22	-202	158	2171
23	-136	9	2851
24	92	-157	1442
25	12	-55	3565
26	-44	-49	3183
27	-136	42	1939
28	6	-193	2785
29	-89	-52	2371
30	-99	-47	2620
31	147	-55	1675
32	53	-107	3283
33	-60	51	2968
34	146	-61	1907
35	39	-151	1227
36	2	-37	3250
37	-145	101	2554
38	93	-140	2603
39	-110	143	1873
40	-45	-108	2553
41	50	-150	2288
42	-5	-147	1592
43	-92	92	2139
44	3	-160	2222
45	-107	6	2686
46	59	-164	3000
47	-103	-48	3050
48	-104	49	3349
49	-77	-2	2752
50	-98	106	2470
51	52	-199	1923
52	-107	150	2835
53	158	-9	2968
54	61	-152	3050
55	83	39	1608
56	-48	135	1227
57	133	-102	1525
58	50	-161	1443
59	-50	-101	3068
60	1	-211	1376
61	-2	-60	2686
62	-105	26	2884
63	-12	-163	1625
64	-55	-91	3001
65	143	-157	1426
66	-187	175	1210
67	62	-194	1493
68	2	1	2105
69	52	-100	3051
70	-42	56	2470
71	-196	145	2504
72	54	-200	1094
73	-143	7	3034
74	102	-99	2221
75	-87	45	2354
76	-92	45	2769
77	69	-102	1890
78	-16	53	3449
79	12	-137	2901
80	-182	47	1956
