Trial	x	y	RT
1	-211	211	2967
2	0	0	564
3	-152	-9	3216
4	3	-190	2967
5	-138	40	2918
6	0	0	663
7	9	-204	1591
8	-39	198	1476
9	11	-46	1244
10	98	-43	2189
11	-5	-152	1177
12	-129	50	3084
13	-159	192	2553
14	-1	-6	580
15	-65	100	4029
16	5	199	1293
17	200	-5	1160
18	203	2	1392
19	-41	-112	3930
20	16	149	3581
21	7	-154	2735
22	-144	40	4028
23	-149	143	1857
24	0	-154	2520
25	0	0	448
26	-62	1	3018
27	-8	-10	2271
28	0	-188	1575
29	-212	91	2205
30	-204	204	2205
31	46	-9	1110
32	8	-206	1127
33	-194	197	961
34	0	0	878
35	145	51	1525
36	-3	-103	2089
37	-145	39	2637
38	200	153	1741
39	-112	-57	2006
40	-2	156	1824
41	47	-46	2222
42	151	45	1078
43	-111	47	2421
44	5	-198	2155
45	-36	5	3216
46	0	0	431
47	-161	4	945
48	-166	53	1957
49	-56	199	2636
50	-40	-108	2272
51	196	48	895
52	-193	-3	978
53	16	-96	1127
54	16	-38	2569
55	11	-203	2072
56	101	-3	1177
57	13	-156	1310
58	102	17	2553
59	-109	104	1310
60	10	-37	1907
61	-6	-197	1027
62	-150	162	1559
63	1	-190	2006
64	-87	202	1144
65	20	-100	2735
66	-149	40	2536
67	5	-201	2172
68	0	0	349
69	89	-40	2321
70	-181	99	962
71	-158	-52	3034
72	55	-12	978
73	-209	47	2205
74	-1	-9	962
75	-201	102	2421
76	-44	45	2520
77	0	0	498
78	-184	202	2702
79	-2	-3	1609
80	-89	29	2486
