Trial	x	y	RT
1	150	44	2056
2	0	0	713
3	-98	-5	1907
4	0	0	713
5	-94	-3	1393
6	0	0	514
7	0	0	530
8	-191	114	2586
9	-52	5	3349
10	104	-1	1840
11	-97	44	3514
12	-103	3	1293
13	-91	1	2852
14	-4	0	680
15	-58	-1	912
16	0	0	514
17	0	0	481
18	50	-10	779
19	0	0	663
20	-116	48	1874
21	0	0	580
22	-101	4	2122
23	-146	51	2272
24	0	0	547
25	0	0	564
26	-2	0	1161
27	63	4	1243
28	141	57	2055
29	-105	0	1409
30	-154	51	1774
31	0	0	580
32	0	0	713
33	-143	109	1939
34	91	-2	1194
35	102	5	1293
36	0	0	564
37	-95	-7	1294
38	150	44	2338
39	5	0	1641
40	-43	-2	1990
41	0	0	547
42	-56	1	911
43	-102	1	1459
44	0	0	448
45	-52	-1	1476
46	159	94	1774
47	-57	2	1526
48	-89	-1	1011
49	-109	47	1757
50	0	0	548
51	6	1	3946
52	-51	-1	1260
53	112	-2	1360
54	100	55	1940
55	0	0	481
56	-150	44	1990
57	-3	3	481
58	62	-6	1360
59	6	94	3432
60	0	0	431
61	0	0	497
62	-142	11	1475
63	0	0	514
64	-138	54	1177
65	96	-2	1592
66	-152	47	1807
67	153	146	2155
68	43	0	1525
69	155	102	1956
70	-157	97	1243
71	-151	51	1674
72	104	104	1061
73	-99	91	2039
74	95	50	1558
75	-152	45	1095
76	0	0	646
77	0	0	1227
78	-158	40	1724
79	-4	-4	1791
80	-96	2	1011
