Trial	x	y	RT
1	-108	55	3515
2	0	0	763
3	-36	-99	3216
4	-5	-100	2072
5	-48	-98	2570
6	0	0	1127
7	0	0	597
8	-195	93	2702
9	8	-99	1957
10	110	96	1940
11	-140	44	1940
12	-39	-99	2205
13	-57	90	1343
14	0	0	531
15	-86	-98	2421
16	0	0	630
17	0	0	1725
18	2	-105	1691
19	1	-107	2554
20	-138	96	1890
21	4	-53	1957
22	-109	-50	2703
23	-195	153	1840
24	-2	-99	1956
25	3	-156	1575
26	-39	-107	1956
27	-6	-100	1542
28	-3	46	1310
29	-87	93	1957
30	-140	83	1459
31	5	-102	1957
32	-51	-158	1343
33	-201	152	1575
34	-5	-101	2255
35	143	53	1277
36	-3	0	663
37	-44	-39	2355
38	104	50	1525
39	8	-103	2471
40	-85	-2	3001
41	-43	-47	2189
42	55	93	2603
43	-138	1	2918
44	4	-149	1244
45	-60	-101	3266
46	-43	-57	3481
47	-153	99	2072
48	-53	-103	2967
49	-141	50	2171
50	6	-144	1243
51	-39	-62	1823
52	-48	-43	1707
53	5	-103	1193
54	14	-50	1808
55	5	-145	1376
56	-1	-48	1691
57	8	-148	1243
58	57	-99	3548
59	-93	-54	1492
60	1	-95	1310
61	3	-158	1177
62	-152	105	1642
63	11	-45	1110
64	-104	52	1111
65	-4	-95	1924
66	-100	-57	2039
67	1	-49	845
68	2	-105	1409
69	153	3	1442
70	-149	44	1144
71	-184	-51	2338
72	96	96	1343
73	-51	-111	2205
74	0	0	547
75	-194	141	2072
76	-54	-45	2420
77	0	0	581
78	-134	3	2420
79	0	-1	2205
80	-47	-94	2056
